timestamp,alert_id,device_id,device_type,ward,criticality_tier,life_support,src_ip,dst_ip,src_port,dst_port,protocol,packet_size,packet_rate,packets_per_sec,unique_ports,failed_connections,bytes_sent,bytes_received,flow_duration,hour_of_day,day_of_week,is_night,is_weekend,attack_type,attack_severity,network_anomaly_score,behavioral_anomaly_score,time_anomaly_score,group_id,campaign_id,actual_priority,predicted_priority,confidence_score,prediction_correct,match_status
2024-01-29 23:09:30,ALT_605624,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.47.226,10.0.7.35,63800,8883,MQTT,153,18,0.3,1,5,2754,886,13.18,23,0,True,False,normal,0,0.048031,0.18535,0.004341,,,HIGH,HIGH,0.889905,1,CORRECT
2024-01-23 12:31:52,ALT_380854,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.16.64,10.0.6.49,60648,80,HTTP,421,34,0.57,1,1,14314,8523,28.12,12,1,False,False,normal,0,0.10461,0.017388,0.038814,,,CRITICAL,HIGH,0.567621,0,INCORRECT
2024-01-28 02:46:59,ALT_141715,ER_ESP32_HR_001,ESP32_Pulse_Oximeter,Emergency,9,True,192.168.27.105,10.0.9.180,23727,1883,MQTT,182,12,0.2,1,1,2184,980,34.66,2,6,True,True,normal,0,0.054266,0.165039,0.018977,,,HIGH,HIGH,0.961219,1,CORRECT
2024-01-21 09:25:46,ALT_139167,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.16.208,10.0.10.87,20457,52124,BLE,1032,1655,27.58,27,163,1707960,1011530,6.87,9,6,False,True,buffer_overflow,42,0.693773,0.944754,0.301183,GRP_25726,CAMP_005,CRITICAL,CRITICAL,0.975645,1,CORRECT
2024-01-27 19:50:04,ALT_346412,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.6.113,10.0.10.56,18009,80,WiFi,686,962,16.03,36,177,659932,355622,55.86,19,5,False,True,buffer_overflow,42,0.95672,0.671173,0.1516,GRP_12499,CAMP_036,HIGH,HIGH,0.912464,1,CORRECT
2024-02-04 06:37:33,ALT_833844,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.27.127,10.0.4.44,30897,1883,MQTT,430,5,0.08,1,4,2150,976,48.89,6,6,False,True,normal,0,0.148496,0.108663,0.079958,,,CRITICAL,CRITICAL,0.971187,1,CORRECT
2024-02-01 19:18:15,ALT_633564,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.45.3,10.0.4.138,19780,80,HTTP,1231,838,13.97,34,141,1031578,570309,28.8,19,3,False,False,firmware_exploit,45,0.784976,0.811879,0.387762,GRP_34493,CAMP_038,HIGH,HIGH,0.830991,1,CORRECT
2024-01-24 09:49:31,ALT_860644,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.25.237,10.0.5.182,54272,443,HTTPS,216,19,0.32,1,4,4104,1955,49.93,9,2,False,False,normal,0,0.054531,0.000924,0.068004,,,CRITICAL,CRITICAL,0.994904,1,CORRECT
2024-01-27 14:27:24,ALT_278051,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.7.9,10.0.10.20,61994,443,HTTPS,411,8,0.13,1,0,3288,1100,9.88,14,5,False,True,normal,0,0.060412,0.01396,0.087345,,,HIGH,CRITICAL,0.903918,0,INCORRECT
2024-02-05 22:20:07,ALT_820734,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.35.25,10.0.6.193,34135,52106,BLE,312,18,0.3,1,5,5616,2315,15.01,22,0,False,False,normal,0,0.181944,0.086149,0.068685,,,CRITICAL,CRITICAL,0.993333,1,CORRECT
2024-01-30 03:22:18,ALT_284120,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.34.218,10.0.9.85,55764,80,HTTP,132,11,0.18,1,0,1452,807,43.54,3,1,True,False,normal,0,0.035426,0.077964,0.070372,,,CRITICAL,CRITICAL,0.977126,1,CORRECT
2024-01-23 12:50:56,ALT_880804,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.19.95,10.0.5.183,62668,1883,MQTT,128,14,0.23,1,4,1792,1033,7.93,12,1,False,False,normal,0,0.08515,0.128978,0.081472,,,HIGH,HIGH,0.838649,1,CORRECT
2024-01-16 16:06:53,ALT_253880,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.35.180,10.0.5.180,34602,58576,BLE,173,17,0.28,1,0,2941,1767,41.9,16,1,False,False,normal,0,0.193788,0.105874,0.03556,,,HIGH,HIGH,0.936607,1,CORRECT
2024-01-20 19:00:27,ALT_312753,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.27.243,10.0.1.112,13822,80,HTTP,403,48,0.8,1,0,19344,12489,57.99,19,5,False,True,normal,0,0.139238,0.07862,0.061197,,,CRITICAL,CRITICAL,0.936389,1,CORRECT
2024-01-28 05:38:13,ALT_301160,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.39.17,10.0.10.111,60216,8883,MQTT,508,16,0.27,1,5,8128,3030,20.63,5,6,True,True,normal,0,0.083981,0.187037,0.05315,,,HIGH,HIGH,0.943367,1,CORRECT
2024-01-19 13:33:22,ALT_798021,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.49.185,10.0.2.6,17142,1883,MQTT,1888,730,12.17,47,185,1378240,826122,47.85,13,4,False,False,buffer_overflow,42,0.919546,0.637318,0.166795,GRP_17811,CAMP_005,HIGH,HIGH,0.939454,1,CORRECT
2024-02-04 01:41:52,ALT_992890,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.3.171,10.0.9.190,8667,1883,MQTT,1889,1372,22.87,27,113,2591708,1474871,37.98,1,6,True,True,buffer_overflow,42,0.837929,0.929966,0.252027,GRP_14728,CAMP_020,HIGH,HIGH,0.907568,1,CORRECT
2024-01-19 01:36:05,ALT_126671,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.45.188,10.0.5.115,4027,1883,MQTT,250,12,0.2,1,2,3000,1148,29.6,1,4,True,False,normal,0,0.185262,0.034215,0.051334,,,CRITICAL,CRITICAL,0.984981,1,CORRECT
2024-01-15 08:07:36,ALT_570782,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.25.21,10.0.9.42,3339,443,HTTPS,665,816,13.6,27,83,542640,281214,44.14,8,0,False,False,buffer_overflow,35,0.645871,0.622811,0.342311,GRP_38946,CAMP_036,CRITICAL,CRITICAL,0.998,1,CORRECT
2024-02-09 02:20:05,ALT_668294,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.13.148,10.0.8.119,12624,443,HTTPS,332,24,0.4,1,5,7968,5348,35.23,2,4,True,False,normal,0,0.07982,0.109644,0.083923,,,CRITICAL,CRITICAL,1.0,1,CORRECT
2024-01-26 11:59:39,ALT_713571,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.1.148,10.0.1.34,52650,80,HTTP,149,6,0.1,1,1,894,511,49.89,11,4,False,False,normal,0,0.162584,0.006478,0.081965,,,CRITICAL,CRITICAL,0.995556,1,CORRECT
2024-01-26 18:29:40,ALT_603747,ER_ESP32_HR_001,ESP32_Pulse_Oximeter,Emergency,9,True,192.168.49.73,10.0.3.165,50124,8883,MQTT,1115,866,14.43,5,106,965590,564105,45.02,18,4,False,False,mqtt_injection,35,0.707922,0.701244,0.312093,GRP_18656,CAMP_028,HIGH,HIGH,0.947861,1,CORRECT
2024-01-25 17:30:48,ALT_568560,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.15.136,10.0.5.169,59144,8883,MQTT,479,10,0.17,1,3,4790,2815,44.26,17,3,False,False,normal,0,0.160185,0.169321,0.07763,,,CRITICAL,CRITICAL,0.962889,1,CORRECT
2024-02-13 11:32:18,ALT_765132,ER_ESP32_HR_001,ESP32_Pulse_Oximeter,Emergency,9,True,192.168.38.96,10.0.10.65,9968,1883,MQTT,621,189,3.15,47,119,117369,58227,3.65,11,1,False,False,replay_attack,28,0.691198,0.647469,0.179628,GRP_23302,CAMP_015,HIGH,HIGH,0.866154,1,CORRECT
2024-02-11 08:29:38,ALT_182814,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.47.154,10.0.8.180,8868,443,HTTPS,445,24,0.4,1,2,10680,6324,32.1,8,6,False,True,normal,0,0.072825,0.032281,0.064659,,,CRITICAL,CRITICAL,0.807005,1,CORRECT
2024-01-15 13:02:19,ALT_552645,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.12.192,10.0.6.174,62364,80,HTTP,348,18,0.3,1,0,6264,2425,42.83,13,0,False,False,normal,0,0.099958,0.060658,0.094692,,,CRITICAL,CRITICAL,0.978056,1,CORRECT
2024-01-31 12:20:20,ALT_560630,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.34.78,10.0.10.21,8442,8883,MQTT,1872,1684,28.07,50,159,3152448,1189982,42.18,12,2,False,False,mqtt_injection,40,0.883192,0.94389,0.54876,GRP_31073,CAMP_019,HIGH,HIGH,0.895647,1,CORRECT
2024-01-17 21:50:34,ALT_451872,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.36.170,10.0.10.194,13909,80,WiFi,1789,858,14.3,18,162,1534962,958650,16.85,21,2,False,False,mqtt_injection,35,0.906073,0.79836,0.268252,GRP_5942,CAMP_045,CRITICAL,CRITICAL,1.0,1,CORRECT
2024-01-17 17:58:35,ALT_926071,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.6.122,10.0.4.235,54454,80,HTTP,181,33,0.55,1,5,5973,2132,44.6,17,2,False,False,normal,0,0.087324,0.125024,0.004561,,,CRITICAL,CRITICAL,0.998333,1,CORRECT
2024-02-14 05:42:57,ALT_242379,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.10.52,10.0.10.108,5472,55883,BLE,1948,901,15.02,33,164,1755148,1126058,54.85,5,2,True,False,buffer_overflow,42,0.731121,0.821468,0.273781,GRP_16422,CAMP_020,CRITICAL,CRITICAL,0.996859,1,CORRECT
2024-01-26 03:35:09,ALT_346026,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,Rehabilitation,7,False,192.168.5.83,10.0.3.10,22718,443,WiFi,184,33,0.55,1,1,6072,1947,4.18,3,4,True,False,normal,0,0.052045,0.148657,0.043777,,,HIGH,HIGH,0.928241,1,CORRECT
2024-01-28 01:22:10,ALT_866306,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.38.97,10.0.6.135,9895,8883,MQTT,453,43,0.72,1,2,19479,6488,2.32,1,6,True,True,normal,0,0.146087,0.141897,0.033699,,,HIGH,HIGH,0.931176,1,CORRECT
2024-01-27 12:31:37,ALT_293313,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.39.253,10.0.4.201,17827,80,HTTP,766,1169,19.48,28,149,895454,581558,48.45,12,5,False,True,wifi_deauth,25,0.98358,0.946479,0.298533,GRP_1456,CAMP_008,HIGH,HIGH,0.861702,1,CORRECT
2024-01-16 01:33:30,ALT_516094,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.38.204,10.0.7.188,24381,8883,MQTT,1044,1663,27.72,17,112,1736172,1006103,46.96,1,1,True,False,ddos,40,0.673332,0.523605,0.299433,GRP_14475,CAMP_022,HIGH,HIGH,0.872561,1,CORRECT
2024-01-31 19:12:08,ALT_692538,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.17.67,10.0.10.126,47003,8080,WiFi,510,5,0.08,1,1,2550,1680,10.4,19,2,False,False,normal,0,0.127292,0.013634,0.037574,,,CRITICAL,CRITICAL,0.996667,1,CORRECT
2024-01-18 01:29:07,ALT_477388,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.44.168,10.0.4.34,49118,80,WiFi,295,6,0.1,1,3,1770,1007,0.29,1,3,True,False,normal,0,0.042592,0.120997,0.028638,,,CRITICAL,CRITICAL,0.998,1,CORRECT
2024-01-21 23:03:20,ALT_634477,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.18.91,10.0.1.218,34764,80,WiFi,1379,512,8.53,14,143,706048,267121,3.91,23,6,True,True,replay_attack,28,0.885154,0.850973,0.357069,GRP_23829,CAMP_003,HIGH,HIGH,0.644805,1,CORRECT
2024-02-14 04:16:10,ALT_283546,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.46.33,10.0.3.87,61475,1883,MQTT,370,7,0.12,1,1,2590,1348,19.96,4,2,True,False,normal,0,0.017963,0.065625,0.022484,,,CRITICAL,CRITICAL,0.982787,1,CORRECT
2024-02-11 11:38:27,ALT_726461,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.5.20,10.0.5.112,31758,80,HTTP,169,39,0.65,1,5,6591,2967,46.62,11,6,False,True,normal,0,0.144736,0.189638,0.003057,,,CRITICAL,CRITICAL,0.99875,1,CORRECT
2024-02-12 10:13:02,ALT_211373,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.17.176,10.0.1.244,49245,80,HTTP,217,47,0.78,1,3,10199,4754,19.8,10,0,False,False,normal,0,0.060358,0.086322,0.077691,,,CRITICAL,CRITICAL,0.993939,1,CORRECT
2024-02-12 03:38:40,ALT_872520,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.29.4,10.0.3.130,21855,80,HTTP,1611,1828,30.47,30,109,2944908,1488034,5.07,3,0,True,False,ble_spoofing,30,0.624437,0.885775,0.356232,GRP_27089,CAMP_032,CRITICAL,CRITICAL,0.941329,1,CORRECT
2024-02-07 05:37:45,ALT_781671,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.9.198,10.0.2.120,48463,8883,MQTT,495,30,0.5,1,0,14850,9325,7.69,5,2,True,False,normal,0,0.004554,0.018793,0.005119,,,CRITICAL,CRITICAL,0.941248,1,CORRECT
2024-01-20 04:57:23,ALT_818957,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.33.98,10.0.10.92,34111,60890,BLE,147,9,0.15,1,0,1323,822,18.97,4,5,True,True,normal,0,0.061143,0.170323,0.047671,,,HIGH,HIGH,0.882141,1,CORRECT
2024-02-11 17:59:15,ALT_461865,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.22.54,10.0.2.50,55562,8080,WiFi,282,26,0.43,1,5,7332,2836,3.85,17,6,False,True,normal,0,0.130696,0.150687,0.056808,,,CRITICAL,CRITICAL,0.988802,1,CORRECT
2024-01-23 01:43:15,ALT_833981,ER_ESP32_TEMP_001,ESP32_Temperature,Emergency,7,False,192.168.31.25,10.0.4.213,60780,80,HTTP,316,29,0.48,1,3,9164,4621,26.4,1,1,True,False,normal,0,0.05304,0.07558,0.074608,,,CRITICAL,CRITICAL,0.994667,1,CORRECT
2024-02-07 15:20:53,ALT_931631,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.13.34,10.0.10.85,50405,55735,BLE,360,31,0.52,1,5,11160,6963,37.91,15,2,False,False,normal,0,0.053238,0.040425,0.074443,,,HIGH,HIGH,0.915828,1,CORRECT
2024-02-03 19:58:18,ALT_559518,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.27.132,10.0.8.230,62702,8883,MQTT,438,29,0.48,1,0,12702,4581,21.77,19,5,False,True,normal,0,0.137096,0.06758,0.052761,,,CRITICAL,CRITICAL,0.967686,1,CORRECT
2024-01-24 04:40:14,ALT_447669,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.6.239,10.0.8.88,39971,80,WiFi,156,42,0.7,1,3,6552,4188,41.16,4,2,True,False,normal,0,0.032115,0.002722,0.002499,,,CRITICAL,CRITICAL,0.996905,1,CORRECT
2024-02-13 05:30:06,ALT_556481,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,ICU,9,True,192.168.29.34,10.0.3.80,45500,8883,MQTT,278,15,0.25,1,4,4170,1253,13.67,5,1,True,False,normal,0,0.119428,0.074341,0.097578,,,HIGH,HIGH,0.973084,1,CORRECT
2024-01-20 09:06:43,ALT_670992,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.23.98,10.0.7.112,15619,57315,BLE,143,25,0.42,1,3,3575,1164,49.41,9,5,False,True,normal,0,0.145032,0.153789,0.06417,,,CRITICAL,CRITICAL,0.978778,1,CORRECT
2024-01-16 12:35:33,ALT_938879,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.3.169,10.0.2.53,40178,80,HTTP,156,29,0.48,1,4,4524,3161,25.5,12,1,False,False,normal,0,0.15295,0.094648,0.067344,,,CRITICAL,CRITICAL,0.904191,1,CORRECT
2024-02-01 02:39:21,ALT_238833,HOME_ESP32_HR_001,ESP32_Pulse_Oximeter,Home_Care,5,False,192.168.14.59,10.0.5.9,48942,60797,BLE,254,40,0.67,1,1,10160,6891,23.53,2,3,True,False,normal,0,0.18493,0.178772,0.096467,,,HIGH,HIGH,0.977558,1,CORRECT
2024-02-11 07:44:29,ALT_575292,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.47.113,10.0.9.225,48650,8883,MQTT,1679,651,10.85,25,76,1093029,756723,3.13,7,6,False,True,wifi_deauth,25,0.670057,0.608726,0.575023,GRP_20660,CAMP_010,HIGH,HIGH,0.899444,1,CORRECT
2024-01-16 06:52:41,ALT_336931,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.2.104,10.0.3.16,55145,80,HTTP,853,1380,23.0,41,86,1177140,686932,11.41,6,1,False,False,firmware_exploit,45,0.698622,0.779888,0.212287,GRP_27120,CAMP_021,CRITICAL,CRITICAL,0.992286,1,CORRECT
2024-01-28 06:13:01,ALT_277020,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,ICU,10,True,192.168.20.94,10.0.9.230,35248,1883,MQTT,286,21,0.35,1,5,6006,4014,58.3,6,6,False,True,normal,0,0.14267,0.135032,0.030173,,,HIGH,HIGH,0.898525,1,CORRECT
2024-02-05 21:13:58,ALT_531752,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.27.220,10.0.6.24,8232,8080,WiFi,260,11,0.18,1,0,2860,1861,5.99,21,0,False,False,normal,0,0.189437,0.132942,0.014025,,,CRITICAL,CRITICAL,0.986269,1,CORRECT
2024-01-22 18:14:20,ALT_977114,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.30.231,10.0.7.116,7760,1883,MQTT,1235,1815,30.25,46,63,2241525,1018155,55.39,18,0,False,False,replay_attack,28,0.845261,0.948218,0.541544,GRP_29742,CAMP_014,CRITICAL,CRITICAL,1.0,1,CORRECT
2024-02-14 06:12:42,ALT_729134,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.44.172,10.0.6.52,50848,57646,BLE,384,28,0.47,1,2,10752,4409,20.83,6,2,False,False,normal,0,0.000332,0.033686,0.061149,,,CRITICAL,CRITICAL,0.978192,1,CORRECT
2024-02-02 04:41:13,ALT_801005,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.8.235,10.0.6.18,13446,80,HTTP,1252,475,7.92,25,151,594700,329948,44.66,4,4,True,False,replay_attack,28,0.871789,0.878747,0.26858,GRP_28056,CAMP_002,CRITICAL,CRITICAL,0.863271,1,CORRECT
2024-02-06 12:38:24,ALT_476716,ER_ESP32_ECG_001,ESP32_ECG_Monitor,Emergency,9,True,192.168.19.176,10.0.5.221,50860,1883,MQTT,371,38,0.63,1,3,14098,9461,10.57,12,1,False,False,normal,0,0.018218,0.017005,0.067108,,,HIGH,HIGH,0.950043,1,CORRECT
2024-01-25 18:18:19,ALT_656146,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.25.7,10.0.3.125,21513,8080,WiFi,152,7,0.12,1,2,1064,665,47.36,18,3,False,False,normal,0,0.080043,0.087926,0.025234,,,CRITICAL,CRITICAL,0.969559,1,CORRECT
2024-02-01 07:07:18,ALT_326189,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.30.142,10.0.7.115,22207,80,HTTP,458,50,0.83,1,5,22900,14730,29.47,7,3,False,False,normal,0,0.074086,0.103217,0.044636,,,HIGH,HIGH,0.655103,1,CORRECT
2024-01-29 13:58:14,ALT_880563,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.15.43,10.0.10.200,51908,57610,BLE,305,41,0.68,1,0,12505,6988,29.19,13,0,False,False,normal,0,0.075224,0.133029,0.06307,,,CRITICAL,CRITICAL,0.999091,1,CORRECT
2024-01-31 23:56:20,ALT_724500,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.44.157,10.0.5.21,34399,80,HTTP,229,20,0.33,1,5,4580,1668,48.87,23,2,True,False,normal,0,0.075697,0.091459,0.069526,,,CRITICAL,CRITICAL,0.984174,1,CORRECT
2024-01-23 12:59:45,ALT_691035,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,General_Ward,7,False,192.168.49.30,10.0.3.103,65002,55428,BLE,885,592,9.87,40,190,523920,169747,31.53,12,1,False,False,replay_attack,28,0.670857,0.784138,0.437987,GRP_17113,CAMP_014,HIGH,HIGH,0.862736,1,CORRECT
2024-02-04 22:30:25,ALT_939869,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.10.23,10.0.4.193,11443,80,HTTP,134,9,0.15,1,4,1206,630,14.52,22,6,False,True,normal,0,0.194911,0.064287,0.095604,,,CRITICAL,CRITICAL,0.654954,1,CORRECT
2024-01-22 17:03:29,ALT_414078,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.46.44,10.0.3.74,26665,80,WiFi,366,34,0.57,1,0,12444,8049,1.84,17,0,False,False,normal,0,0.078677,0.074989,0.079436,,,HIGH,HIGH,0.807065,1,CORRECT
2024-01-17 02:50:56,ALT_379733,WARD_ESP32_TEMP_001,ESP32_Temperature,General_Ward,6,False,192.168.30.53,10.0.3.157,1066,80,HTTP,1879,1818,30.3,40,31,3416022,1088893,35.85,2,2,True,False,wifi_deauth,25,0.701123,0.558644,0.218656,GRP_16311,CAMP_006,CRITICAL,CRITICAL,0.954946,1,CORRECT
2024-01-18 12:21:06,ALT_386387,OPD_ESP32_TEMP_001,ESP32_Temperature,OPD,5,False,192.168.15.102,10.0.9.137,58128,8883,MQTT,505,6,0.1,1,3,3030,1970,7.84,12,3,False,False,normal,0,0.067105,0.077634,0.088493,,,CRITICAL,CRITICAL,0.98425,1,CORRECT
2024-01-15 09:13:23,ALT_560552,ER_ESP32_FALL_001,ESP32_Fall_Detection,Emergency,8,False,192.168.38.201,10.0.8.76,42715,8080,WiFi,434,45,0.75,1,4,19530,11129,54.18,9,0,False,False,normal,0,0.193445,0.092633,0.044787,,,CRITICAL,CRITICAL,0.989556,1,CORRECT
2024-02-13 18:32:27,ALT_672125,WARD_ESP32_FALL_001,ESP32_Fall_Detection,General_Ward,7,False,192.168.9.89,10.0.7.185,45442,443,WiFi,223,8,0.13,1,2,1784,977,29.34,18,1,False,False,normal,0,0.054565,0.159535,0.087203,,,HIGH,HIGH,0.880362,1,CORRECT
2024-02-14 10:33:39,ALT_301928,WARD_ESP32_ENV_001,ESP32_Environment,General_Ward,5,False,192.168.8.192,10.0.8.10,27359,80,HTTP,176,48,0.8,1,1,8448,2979,32.0,10,2,False,False,normal,0,0.07761,0.138713,0.003825,,,MEDIUM,HIGH,0.747673,0,INCORRECT
2024-02-10 21:07:43,ALT_205066,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.23.246,10.0.3.42,50028,1883,MQTT,502,16,0.27,1,4,8032,4859,41.98,21,5,False,True,normal,0,0.183498,0.043796,0.060596,,,CRITICAL,CRITICAL,0.977552,1,CORRECT
2024-01-28 17:15:18,ALT_672977,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,OPD,5,False,192.168.16.61,10.0.8.123,65195,51398,BLE,195,6,0.1,1,0,1170,460,55.22,17,6,False,True,normal,0,0.187719,0.119892,0.081522,,,HIGH,HIGH,0.922996,1,CORRECT
2024-01-15 11:54:48,ALT_488281,HOME_ESP32_FALL_001,ESP32_Fall_Detection,Home_Care,6,False,192.168.25.196,10.0.6.245,6037,8080,WiFi,422,48,0.8,1,1,20256,9012,49.7,11,0,False,False,normal,0,0.11395,0.06608,0.070476,,,HIGH,HIGH,0.870717,1,CORRECT
2024-02-09 04:30:22,ALT_290304,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.38.122,10.0.10.4,40102,80,HTTP,1650,1388,23.13,37,41,2290200,1058290,42.64,4,4,True,False,mqtt_injection,35,0.674763,0.625654,0.362067,GRP_15024,CAMP_045,CRITICAL,CRITICAL,0.954933,1,CORRECT
2024-01-20 12:59:47,ALT_681087,WARD_ESP32_TEMP_002,ESP32_Temperature,General_Ward,6,False,192.168.5.85,10.0.9.172,1254,1883,MQTT,737,137,2.28,2,66,100969,50524,51.48,12,5,False,True,replay_attack,28,0.809417,0.919271,0.298324,GRP_17090,CAMP_014,CRITICAL,CRITICAL,1.0,1,CORRECT
2024-01-27 12:41:53,ALT_622355,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.8.56,10.0.9.2,36375,443,HTTPS,459,42,0.7,1,2,19278,9264,27.44,12,5,False,True,normal,0,0.189257,0.188663,0.015696,,,HIGH,HIGH,0.786814,1,CORRECT
2024-02-12 15:29:27,ALT_480087,HOME_ESP32_TEMP_001,ESP32_Temperature,Home_Care,4,False,192.168.15.236,10.0.2.73,62354,443,HTTPS,397,20,0.33,1,2,7940,4512,27.09,15,0,False,False,normal,0,0.011268,0.083334,0.012634,,,HIGH,HIGH,0.905928,1,CORRECT
2024-01-15 21:39:02,ALT_323728,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,ICU,10,True,192.168.15.100,10.0.5.114,48490,1883,MQTT,315,14,0.23,1,5,4410,2864,51.22,21,0,False,False,normal,0,0.104975,0.065871,0.03011,,,CRITICAL,CRITICAL,0.993,1,CORRECT
2024-02-04 09:42:31,ALT_715243,OPD_ESP32_ENV_001,ESP32_Environment,OPD,4,False,192.168.24.188,10.0.5.232,57828,80,HTTP,171,33,0.55,1,2,5643,1956,52.93,9,6,False,True,normal,0,0.085776,0.131681,0.085409,,,CRITICAL,CRITICAL,0.996,1,CORRECT
2024-01-31 00:59:24,ALT_555683,REHAB_ESP32_TEMP_001,ESP32_Temperature,Rehabilitation,5,False,192.168.4.159,10.0.8.21,64001,80,HTTP,274,38,0.63,1,4,10412,5844,12.88,0,2,True,False,normal,0,0.110238,0.073393,0.072634,,,HIGH,HIGH,0.9144,1,CORRECT
2024-02-02 12:08:18,ALT_920237,ICU_ESP32_TEMP_001,ESP32_Temperature,ICU,8,False,192.168.6.99,10.0.2.84,40481,1883,MQTT,1621,739,12.32,46,116,1197919,433780,9.93,12,4,False,False,wifi_deauth,25,0.928782,0.677191,0.420675,GRP_4443,CAMP_013,CRITICAL,CRITICAL,0.974317,1,CORRECT
