timestamp,alert_id,device_id,device_type,sensor_type,ward,criticality_tier,life_support,src_ip,dst_ip,src_port,dst_port,protocol,packet_size,packet_rate,packets_per_sec,unique_ports,failed_connections,bytes_sent,bytes_received,flow_duration,hour_of_day,day_of_week,is_night,is_weekend,attack_type,attack_severity,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,fall_detected,heart_rate_bpm,r_peak_detected,ecg_signal_quality,body_temp_celsius,spo2_percentage,ppg_signal_quality,attack_description,campaign_id,priority_label,group_id,network_anomaly_score,behavioral_anomaly_score,time_anomaly_score
2024-01-15 13:17:45,A_088400,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,AD8232,ICU,10,True,192.168.1.52,192.168.1.1,57544,1883,MQTT,348,8,0.13,1,0,2784,835,1.57133559542423,13,0,0,0,normal,0,,,,,,,,70.0,True,0.6686140501735881,,,,,,CRITICAL,,0.11389836770400195,0.1126311958698312,0.08303095661546839
2024-01-15 08:04:11,A_044323,OPD_ESP32_HR_001,ESP32_Pulse_Oximeter,MAX30102,OPD,5,False,192.168.1.100,192.168.1.1,43372,80,BLE,507,16,0.27,1,0,8112,2433,1.588867467567619,8,0,0,0,normal,0,,,,,,,,87.0,,,,98.0,0.8014685521104665,,,LOW,,0.17872281997408684,0.13342558569117327,0.005921945115730832
2024-01-16 07:55:34,A_055207,ICU_ESP32_TEMP_001,ESP32_Temperature,DS18B20,ICU,9,False,192.168.1.54,192.168.1.1,42789,1883,MQTT,249,23,0.38,1,0,5727,1718,1.4295538176359857,7,1,0,0,normal,0,,,,,,,,,,,36.9,,,,,MEDIUM,,0.1710971909391915,0.0005815172403487945,0.01824311467748816
2024-01-15 11:57:32,A_053527,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,MPU6050,Rehabilitation,6,False,192.168.1.110,192.168.1.1,41148,80,WiFi,154,24,0.4,1,0,3696,1108,1.2639325507605763,11,0,0,0,normal,0,1.514,-1.595,10.41,1.18,0.72,6.89,False,,,,,,,,,LOW,,0.05663163258117152,0.1294721989794954,0.0928981502623532
2024-01-16 04:03:00,A_026970,ER_ESP32_HR_001,ESP32_Pulse_Oximeter,MAX30102,Emergency,9,False,10.0.0.88,192.168.1.60,59829,35732,MQTT,1495,1347,22.45,1,0,2013765,0,0.06672884407896995,4,1,1,0,ddos,40,,,,,,,,98.0,,,,99.0,0.860130198856856,DDoS attack on ESP32 device,CAMP_DDOS_6073,CRITICAL,GRP_0005,0.6789902342183163,0.6842437865789193,0.45256626631799735
2024-01-15 08:45:10,A_073217,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,AD8232,ICU,10,True,192.168.1.53,192.168.1.1,45030,80,BLE,491,24,0.4,1,0,11784,3535,1.057266031009605,8,0,0,0,normal,0,,,,,,,,84.0,True,0.723124217356514,,,,,,CRITICAL,,0.10329477362014097,0.11245686929140726,0.07956611428151601
2024-01-15 13:05:35,A_065890,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,MPU6050,Rehabilitation,6,False,192.168.1.110,192.168.1.1,58166,80,WiFi,177,20,0.33,1,0,3540,1062,1.429501160943472,13,0,0,0,normal,0,0.365,-0.646,10.062,-8.23,4.69,8.13,False,,,,,,,,,LOW,,0.1874969132375323,0.018518035392900756,0.008711673719219283
2024-01-15 08:45:41,A_042221,ER_ESP32_ECG_001,ESP32_ECG_Monitor,AD8232,Emergency,9,False,192.168.1.61,192.168.1.1,58706,1883,MQTT,491,27,0.45,1,0,13257,3977,1.8539868958152328,8,0,0,0,normal,0,,,,,,,,83.0,True,0.6097975697324026,,,,,,HIGH,,0.004181902467046994,0.09644247198343386,0.05069897630277803
2024-01-15 09:00:25,A_097865,ER_ESP32_FALL_001,ESP32_Fall_Detection,MPU6050,Emergency,8,False,10.0.0.88,192.168.1.62,56019,1883,MQTT,501,21,0.35,1,0,10521,2104,0.8325822613966517,9,0,0,0,mqtt_injection,35,-1.174,-1.679,10.282,1.8,-7.75,3.49,False,,,,,,,Malicious MQTT data injection (false vitals),CAMP_MQTT_8290,CRITICAL,GRP_0001,0.7957117954064754,0.689482928678523,0.26842614355593963
2024-01-15 23:03:46,A_012250,HOME_ESP32_ECG_001,ESP32_ECG_Monitor,AD8232,Home_Care,6,False,203.94.50.15,10.0.0.51,44013,8959,HTTPS,139,78,1.3,1,0,10842,2168,1.3187246123200642,23,0,1,0,ble_spoofing,30,,,,,,,,64.0,True,0.7422029381568933,,,,BLE MAC address spoofing attack,CAMP_BLE__3993,MEDIUM,GRP_0017,0.747542674744665,0.6751879507408863,0.44689828235782414
2024-01-15 19:05:47,A_069436,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,MAX30102,ICU,10,True,192.168.1.50,192.168.1.1,55111,1883,MQTT,465,25,0.42,1,0,11625,3487,1.6530961881506727,19,0,0,0,normal,0,,,,,,,,68.0,,,,99.0,0.9628964113686658,,,CRITICAL,,0.1698149546225355,0.09175962499070804,0.06853094699386361
2024-01-15 19:16:32,A_038432,ICU_ESP32_TEMP_002,ESP32_Temperature,MLX90614,ICU,9,False,192.168.1.55,192.168.1.1,45598,80,HTTP,432,12,0.2,1,0,5184,1555,1.1056314570890593,19,0,0,0,normal,0,,,,,,,,,,,36.8,,,,,MEDIUM,,0.058202005882191224,0.1400927280494185,0.010216844632990897
2024-01-15 17:29:46,A_040889,ER_ESP32_TEMP_001,ESP32_Temperature,DS18B20,Emergency,8,False,192.168.1.63,192.168.1.1,55285,1883,MQTT,244,12,0.2,1,0,2928,878,1.6862489226512443,17,0,0,0,normal,0,,,,,,,,,,,37.4,,,,,MEDIUM,,0.13587085616235658,0.00898127662044973,0.09664804702429136
2024-01-16 04:04:19,A_030998,ER_ESP32_ECG_001,ESP32_ECG_Monitor,AD8232,Emergency,9,False,10.0.0.88,192.168.1.61,58651,29173,MQTT,1432,1589,26.48,1,0,2275448,0,0.07266487237377861,4,1,1,0,ddos,40,,,,,,,,68.0,True,0.7708230816489554,,,,DDoS attack on ESP32 device,CAMP_DDOS_6073,CRITICAL,GRP_0005,0.9320849705149796,0.8383952185019424,0.3685893510456218
2024-01-15 10:02:16,A_056145,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,AD8232,ICU,10,True,192.168.1.52,192.168.1.1,59181,1883,MQTT,204,5,0.08,1,0,1020,306,1.4022467083666288,10,0,0,0,normal,0,,,,,,,,84.0,True,0.6215009836276902,,,,,,CRITICAL,,0.0012148868800227809,0.0158050553079006,0.038583391770071876
2024-01-15 09:03:43,A_095413,ICU_ESP32_TEMP_001,ESP32_Temperature,DS18B20,ICU,9,False,10.0.0.88,192.168.1.54,50795,1883,MQTT,1020,10,0.17,1,0,10200,2040,1.0405348417806262,9,0,0,0,mqtt_injection,35,,,,,,,,,,,41.3,,,Malicious MQTT data injection (false vitals),CAMP_MQTT_8290,CRITICAL,GRP_0000,0.88095255479398,0.6069902733157213,0.18628742185811703
2024-01-15 23:03:20,A_022155,HOME_ESP32_ECG_001,ESP32_ECG_Monitor,AD8232,Home_Care,6,False,203.94.50.15,10.0.0.51,49404,60908,HTTPS,218,66,1.1,1,0,14388,2877,1.4515793697539021,23,0,1,0,ble_spoofing,30,,,,,,,,88.0,True,0.6626799173900628,,,,BLE MAC address spoofing attack,CAMP_BLE__3993,MEDIUM,GRP_0017,0.9625933022732412,0.7915913714043019,0.33422547191067464
2024-01-16 05:24:11,A_017613,WARD_ESP32_TEMP_002,ESP32_Temperature,DS18B20,General_Ward,6,False,192.168.1.73,192.168.1.1,46101,1883,MQTT,302,27,0.45,1,0,8154,2446,0.6559093618275017,5,1,1,0,normal,0,,,,,,,,,,,37.3,,,,,LOW,,0.12608434963378465,0.11423232411296957,0.03808935568334017
2024-01-16 00:27:13,A_056443,HOME_ESP32_FALL_001,ESP32_Fall_Detection,MPU6050,Home_Care,5,False,10.0.0.53,192.168.1.1,41511,80,WiFi,355,21,0.35,1,0,7455,2236,1.4631150862536328,0,1,1,0,normal,0,-0.784,-0.985,10.35,-1.47,0.06,-1.64,False,,,,,,,,,INFO,,0.1886080228982989,0.07029538915042617,0.08621756217172294
2024-01-15 10:11:55,A_098399,ER_ESP32_TEMP_001,ESP32_Temperature,DS18B20,Emergency,8,False,192.168.1.63,192.168.1.1,50450,1883,MQTT,185,29,0.48,1,0,5365,1609,1.938073750088106,10,0,0,0,normal,0,,,,,,,,,,,36.6,,,,,MEDIUM,,0.18946571272572366,0.06061248408177408,0.08846768545097378
2024-01-16 00:35:46,A_024052,WARD_ESP32_FALL_002,ESP32_Fall_Detection,MPU6050,General_Ward,7,False,192.168.1.75,192.168.1.1,48395,1883,MQTT,301,26,0.43,1,0,7826,2347,0.18718200307839403,0,1,1,0,normal,0,1.589,0.383,10.77,-7.54,-2.02,-5.71,False,,,,,,,,,LOW,,0.04257824118322191,0.12373405488202838,0.08927326721102152
2024-01-15 20:47:42,A_050242,OPD_ESP32_TEMP_001,ESP32_Temperature,MLX90614,OPD,4,False,192.168.1.101,192.168.1.1,57074,80,HTTP,224,14,0.23,1,0,3136,940,0.2168889774945098,20,0,0,0,normal,0,,,,,,,,,,,37.2,,,,,INFO,,0.09123057469525314,0.0013864333986638277,0.02975764839446028
2024-01-15 20:07:35,A_058998,ER_ESP32_ECG_001,ESP32_ECG_Monitor,AD8232,Emergency,9,False,192.168.1.61,192.168.1.1,57386,1883,MQTT,214,7,0.12,1,0,1498,449,1.0248046040227141,20,0,0,0,normal,0,,,,,,,,92.0,True,0.8532898667872746,,,,,,HIGH,,0.0033175657855712306,0.08680446628450687,0.00733375959007061
2024-01-15 09:03:10,A_031344,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,MAX30102,ICU,10,True,10.0.0.88,192.168.1.50,56528,1883,MQTT,326,39,0.65,1,0,12714,2542,1.2123887478887585,9,0,0,0,mqtt_injection,35,,,,,,,,226.0,,,,58.0,0.0,Malicious MQTT data injection (false vitals),CAMP_MQTT_8290,CRITICAL,GRP_0000,0.7106921439516224,0.6046621762541478,0.2602870489389396
2024-01-16 05:40:22,A_061241,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,AD8232,ICU,10,True,192.168.1.53,192.168.1.1,45601,80,BLE,380,29,0.48,1,0,11020,3306,1.5710420591768757,5,1,1,0,normal,0,,,,,,,,70.0,True,0.9738897589581145,,,,,,CRITICAL,,0.010554357574257446,0.09865713793150353,0.015270173825325818
2024-01-15 09:00:58,A_092529,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,AD8232,ICU,10,True,10.0.0.88,192.168.1.52,54486,1883,MQTT,965,27,0.45,1,0,26055,5211,1.558911814609397,9,0,0,0,mqtt_injection,35,,,,,,,,96.0,True,0.6875837214516466,,,,Malicious MQTT data injection (false vitals),CAMP_MQTT_8290,CRITICAL,GRP_0000,0.6170175673479181,0.5060693056724896,0.19730126032754497
2024-01-15 11:03:40,A_080828,ER_ESP32_HR_001,ESP32_Pulse_Oximeter,MAX30102,Emergency,9,False,198.51.100.42,192.168.1.60,53738,21023,MQTT,107,326,5.43,1,93,34882,0,1.5727706532334882,11,0,0,0,wifi_deauth,25,,,,,,,,67.0,,,,96.0,0.9322444387749311,WiFi deauthentication attack,CAMP_WIFI_9576,CRITICAL,GRP_0026,0.7985057629409583,0.5483662967439362,0.1541070393140438
2024-01-16 04:03:34,A_051725,ER_ESP32_TEMP_001,ESP32_Temperature,DS18B20,Emergency,8,False,10.0.0.88,192.168.1.63,45140,22941,MQTT,1409,1360,22.67,1,0,1916240,0,0.05967224424980176,4,1,1,0,ddos,40,,,,,,,,,,,37.3,,,DDoS attack on ESP32 device,CAMP_DDOS_6073,CRITICAL,GRP_0005,0.6195288752755198,0.9033987558896274,0.3318476608440704
2024-01-15 09:03:48,A_033879,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,AD8232,ICU,10,True,10.0.0.88,192.168.1.52,53380,1883,MQTT,958,23,0.38,1,0,22034,4406,1.113878644675232,9,0,0,0,mqtt_injection,35,,,,,,,,71.0,True,0.8341076623453815,,,,Malicious MQTT data injection (false vitals),CAMP_MQTT_8290,CRITICAL,GRP_0000,0.7961542711393973,0.6302577945219509,0.11749300705947667
2024-01-15 23:00:53,A_083006,OPD_ESP32_TEMP_002,ESP32_Temperature,DS18B20,OPD,4,False,45.33.32.156,192.168.1.102,51533,61693,HTTPS,2069,11,0.18,1,9,22759,4551,1.3180164846518867,23,0,1,0,buffer_overflow,42,,,,,,,,,,,37.3,,,Buffer overflow attempt on ESP32,CAMP_BUFF_2260,MEDIUM,GRP_0049,0.8122314243616309,0.5429780041421726,0.4064660596674857
2024-01-15 18:48:42,A_073908,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,AD8232,ICU,10,True,192.168.1.53,192.168.1.1,43518,80,BLE,284,21,0.35,1,0,5964,1789,1.8657654066619251,18,0,0,0,normal,0,,,,,,,,90.0,True,0.7747917746221619,,,,,,CRITICAL,,0.16425003091194088,0.1383337918321758,0.035434058959874004
2024-01-15 11:01:10,A_067246,ICU_ESP32_TEMP_001,ESP32_Temperature,DS18B20,ICU,9,False,198.51.100.42,192.168.1.54,49024,57371,MQTT,80,166,2.77,1,177,13280,0,1.426964963294666,11,0,0,0,wifi_deauth,25,,,,,,,,,,,37.4,,,WiFi deauthentication attack,CAMP_WIFI_9576,CRITICAL,GRP_0024,0.8213354413226132,0.5304287834993758,0.23435757590982317
2024-01-16 05:56:45,A_088807,WARD_ESP32_FALL_001,ESP32_Fall_Detection,MPU9250,General_Ward,7,False,192.168.1.74,192.168.1.1,52985,80,WiFi,464,21,0.35,1,0,9744,2923,0.09791707297389471,5,1,1,0,normal,0,1.898,-1.133,10.071,9.56,9.84,4.45,False,,,,,,,,,LOW,,0.004435251312831934,0.03490478241452756,0.041592941443304936
2024-01-16 03:24:26,A_013121,ICU_ESP32_TEMP_002,ESP32_Temperature,MLX90614,ICU,9,False,192.168.1.55,192.168.1.1,43181,80,HTTP,313,23,0.38,1,0,7199,2159,1.7808263631832397,3,1,1,0,normal,0,,,,,,,,,,,37.3,,,,,MEDIUM,,0.1900768588758235,0.00443983894745516,0.08702514351006907
2024-01-15 15:36:53,A_008257,ER_ESP32_TEMP_001,ESP32_Temperature,DS18B20,Emergency,8,False,192.168.1.63,192.168.1.1,53719,1883,MQTT,478,18,0.3,1,0,8604,2581,0.5721086103619342,15,0,0,0,normal,0,,,,,,,,,,,36.9,,,,,MEDIUM,,0.06502658568005289,0.12584643330083323,0.06316620250984999
2024-01-15 09:04:00,A_093380,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,AD8232,ICU,10,True,10.0.0.88,192.168.1.52,40068,1883,MQTT,352,44,0.73,1,0,15488,3097,0.4196067574477611,9,0,0,0,mqtt_injection,35,,,,,,,,70.0,True,0.8117189427144557,,,,Malicious MQTT data injection (false vitals),CAMP_MQTT_8290,CRITICAL,GRP_0000,0.9222358567126778,0.6773416107713888,0.18790863780010436
2024-01-16 04:02:09,A_013914,WARD_ESP32_TEMP_001,ESP32_Temperature,MLX90614,General_Ward,6,False,198.51.100.42,192.168.1.72,48962,15188,HTTP,201,57,0.95,1,0,11457,2291,0.9073110335733465,4,1,1,0,replay_attack,28,,,,,,,,,,,37.1,,,Replay attack on sensor data,CAMP_REPL_4889,MEDIUM,GRP_0038,0.7390417529874709,0.8500993998798057,0.5693818974517675
2024-01-16 00:25:14,A_030902,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,MAX30102,General_Ward,7,False,192.168.1.70,192.168.1.1,40480,1883,MQTT,171,6,0.1,1,0,1026,307,0.047720829515105506,0,1,1,0,normal,0,,,,,,,,95.0,,,,97.0,0.7987308199489829,,,MEDIUM,,0.16610356554970362,0.06575248735963811,0.027317788995720974
2024-01-15 23:02:06,A_072858,REHAB_ESP32_FALL_001,ESP32_Fall_Detection,MPU6050,Rehabilitation,6,False,203.94.50.15,192.168.1.110,43817,51759,WiFi,183,29,0.48,1,0,5307,1061,0.7691178883331715,23,0,1,0,ble_spoofing,30,-0.878,-0.392,9.582,2.95,7.99,0.59,False,,,,,,,BLE MAC address spoofing attack,CAMP_BLE__3993,MEDIUM,GRP_0018,0.79964193430953,0.5247602265140365,0.4818049081576703
2024-01-15 22:44:23,A_020292,ER_ESP32_FALL_001,ESP32_Fall_Detection,MPU6050,Emergency,8,False,192.168.1.62,192.168.1.1,45497,1883,MQTT,339,16,0.27,1,0,5424,1627,1.531958965555679,22,0,0,0,normal,0,1.156,1.223,10.903,6.2,9.55,4.39,False,,,,,,,,,MEDIUM,,0.05216621600500176,0.013370852687486029,0.03738285287441439
2024-01-15 09:04:01,A_058170,ER_ESP32_HR_001,ESP32_Pulse_Oximeter,MAX30102,Emergency,9,False,198.51.100.42,192.168.1.60,50614,63252,MQTT,951,31,0.52,2,0,29481,5896,1.4943505138823752,9,0,0,0,mitm_ssl_strip,38,,,,,,,,80.0,,,,98.0,0.7567429033655336,MITM SSL stripping on HTTPS connections,CAMP_MITM_9935,CRITICAL,GRP_0032,0.7159588796125214,0.5709596496393831,0.1760690889182549
2024-01-16 04:34:41,A_020949,ER_ESP32_ECG_001,ESP32_ECG_Monitor,AD8232,Emergency,9,False,192.168.1.61,192.168.1.1,54389,1883,MQTT,358,22,0.37,1,0,7876,2362,1.7835220593277825,4,1,1,0,normal,0,,,,,,,,83.0,True,0.6203218318464686,,,,,,HIGH,,0.043096396557114926,0.08726277147422526,0.06692939278157814
2024-01-16 02:13:36,A_036694,HOME_ESP32_TEMP_001,ESP32_Temperature,DS18B20,Home_Care,4,False,10.0.0.52,192.168.1.1,59724,80,HTTP,314,24,0.4,1,0,7536,2260,0.6505649675217926,2,1,1,0,normal,0,,,,,,,,,,,37.1,,,,,INFO,,0.1395554191961977,0.1428015435677093,0.07828382459692274
2024-01-15 22:54:45,A_008525,WARD_ESP32_TEMP_002,ESP32_Temperature,DS18B20,General_Ward,6,False,192.168.1.73,192.168.1.1,59061,1883,MQTT,407,20,0.33,1,0,8140,2442,0.4274941281620894,22,0,0,0,normal,0,,,,,,,,,,,37.2,,,,,LOW,,0.08426796332220968,0.14024881256305002,0.089730845031622
2024-01-15 23:02:27,A_078271,HOME_ESP32_ECG_001,ESP32_ECG_Monitor,AD8232,Home_Care,6,False,203.94.50.15,10.0.0.51,53406,36124,HTTPS,209,27,0.45,1,0,5643,1128,1.8140011638353255,23,0,1,0,ble_spoofing,30,,,,,,,,66.0,True,0.6106561670737702,,,,BLE MAC address spoofing attack,CAMP_BLE__3993,MEDIUM,GRP_0017,0.9539963687671499,0.6540801885535448,0.5818925263411443
2024-01-16 02:43:05,A_077402,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,AD8232,ICU,10,True,192.168.1.53,192.168.1.1,41924,80,BLE,463,21,0.35,1,0,9723,2916,1.1102644139179874,2,1,1,0,normal,0,,,,,,,,89.0,True,0.7671970061221982,,,,,,CRITICAL,,0.1396150737463173,0.13166622130692984,0.06901275579206
2024-01-15 17:05:11,A_077651,WARD_ESP32_HR_001,ESP32_Pulse_Oximeter,MAX30102,General_Ward,7,False,192.168.1.70,192.168.1.1,43302,1883,MQTT,494,21,0.35,1,0,10374,3112,1.4216802921808878,17,0,0,0,normal,0,,,,,,,,61.0,,,,97.0,0.8091640227921502,,,MEDIUM,,0.0696039041533852,0.1307295885219768,0.030326255782343617
2024-01-15 09:10:10,A_099836,REHAB_ESP32_FALL_002,ESP32_Fall_Detection,MPU9250,Rehabilitation,6,False,192.168.1.111,192.168.1.1,47850,1883,MQTT,337,14,0.23,1,0,4718,1415,0.07005997885060637,9,0,0,0,normal,0,-0.521,0.432,10.919,2.67,-8.08,9.81,False,,,,,,,,,LOW,,0.09266131372003572,0.07196195701250752,0.0734292390744992
2024-01-16 04:40:13,A_092271,HOME_ESP32_TEMP_001,ESP32_Temperature,DS18B20,Home_Care,4,False,10.0.0.52,192.168.1.1,42813,80,HTTP,311,12,0.2,1,0,3732,1119,0.8437145748038142,4,1,1,0,normal,0,,,,,,,,,,,37.2,,,,,INFO,,0.047260322063073096,0.016268332503323518,0.02472465394363457
2024-01-15 17:20:49,A_029775,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,AD8232,ICU,10,True,192.168.1.52,192.168.1.1,47109,1883,MQTT,389,24,0.4,1,0,9336,2800,0.7951298174422041,17,0,0,0,normal,0,,,,,,,,91.0,True,0.6967596455366676,,,,,,CRITICAL,,0.16511626102895863,0.012293794199383973,0.0154250324930034
2024-01-15 13:32:13,A_034807,ER_ESP32_ECG_001,ESP32_ECG_Monitor,AD8232,Emergency,9,False,192.168.1.61,192.168.1.1,57671,1883,MQTT,254,30,0.5,1,0,7620,2286,1.3021044029970859,13,0,0,0,normal,0,,,,,,,,82.0,True,0.6803778049211295,,,,,,HIGH,,0.06672023583283841,0.00477406135015872,0.08685990732852078
2024-01-15 08:07:13,A_016885,HOME_ESP32_FALL_001,ESP32_Fall_Detection,MPU6050,Home_Care,5,False,10.0.0.53,192.168.1.1,54491,80,WiFi,337,21,0.35,1,0,7077,2123,0.7893132984490129,8,0,0,0,normal,0,-0.877,0.593,8.145,-0.39,2.71,-4.48,False,,,,,,,,,INFO,,0.08230106706438699,0.0592474098491958,0.014423183959638253
2024-01-16 03:57:24,A_049983,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,AD8232,ICU,10,True,192.168.1.52,192.168.1.1,47688,1883,MQTT,269,13,0.22,1,0,3497,1049,1.9934196589542017,3,1,1,0,normal,0,,,,,,,,88.0,True,0.9174678879326492,,,,,,CRITICAL,,0.07249919574483488,0.13412046982877915,0.07856030497371683
2024-01-15 09:02:06,A_062614,ICU_ESP32_ECG_002,ESP32_ECG_Monitor,AD8232,ICU,10,True,10.0.0.88,192.168.1.53,52992,1883,BLE,571,50,0.83,1,0,28550,5710,0.8265087787251431,9,0,0,0,mqtt_injection,35,,,,,,,,63.0,True,0.6856138470263252,,,,Malicious MQTT data injection (false vitals),CAMP_MQTT_8290,CRITICAL,GRP_0000,0.6460494719598036,0.6061971928796387,0.2647151297749588
2024-01-16 04:00:58,A_014228,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,AD8232,ICU,10,True,10.0.0.88,192.168.1.52,44478,60858,MQTT,1500,1658,27.63,1,0,2487000,0,0.0325513874644574,4,1,1,0,ddos,40,,,,,,,,99.0,True,0.7328991883850432,,,,DDoS attack on ESP32 device,CAMP_DDOS_6073,CRITICAL,GRP_0004,0.7862790947575655,0.6036173313026216,0.46624906636622043
2024-01-15 11:31:02,A_052176,WARD_ESP32_FALL_002,ESP32_Fall_Detection,MPU6050,General_Ward,7,False,192.168.1.75,192.168.1.1,56402,1883,MQTT,193,21,0.35,1,0,4053,1215,0.48014543312134617,11,0,0,0,normal,0,0.069,-1.342,9.347,9.09,-6.01,0.8,False,,,,,,,,,LOW,,0.05949812767210719,0.0522743667355835,0.08575941880021876
2024-01-15 19:43:39,A_008028,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,AD8232,ICU,10,True,192.168.1.52,192.168.1.1,59181,1883,MQTT,439,9,0.15,1,0,3951,1185,1.1012293037562375,19,0,0,0,normal,0,,,,,,,,64.0,True,0.6504766353220224,,,,,,CRITICAL,,0.04791237813339449,0.04515644385584817,0.06786267805903407
2024-01-15 08:01:17,A_028921,WARD_ESP32_TEMP_001,ESP32_Temperature,MLX90614,General_Ward,6,False,203.94.50.15,192.168.1.72,45685,37450,HTTP,1974,35,0.58,3,0,69090,13818,0.8866126481907319,8,0,0,0,firmware_exploit,45,,,,,,,,,,,37.3,,,ESP32 firmware exploitation,CAMP_FIRM_2907,CRITICAL,GRP_0010,0.8502481148723071,0.5567184604937868,0.25672249553158377
2024-01-15 09:00:42,A_069419,ER_ESP32_HR_001,ESP32_Pulse_Oximeter,MAX30102,Emergency,9,False,10.0.0.88,192.168.1.60,52411,1883,MQTT,508,43,0.72,1,0,21844,4368,1.5613368947318975,9,0,0,0,mqtt_injection,35,,,,,,,,229.0,,,,52.0,0.0,Malicious MQTT data injection (false vitals),CAMP_MQTT_8290,CRITICAL,GRP_0001,0.8132468502053573,0.6510955756575296,0.20012615542327605
2024-01-16 07:35:56,A_070811,ICU_ESP32_HR_001,ESP32_Pulse_Oximeter,MAX30102,ICU,10,True,192.168.1.50,192.168.1.1,45216,1883,MQTT,462,17,0.28,1,0,7854,2356,0.10713932411784749,7,1,0,0,normal,0,,,,,,,,82.0,,,,97.0,0.8980571848667461,,,CRITICAL,,0.02358087340215862,0.08848055388791165,0.008111416523586813
2024-01-16 04:04:02,A_034363,ICU_ESP32_TEMP_001,ESP32_Temperature,DS18B20,ICU,9,False,10.0.0.88,192.168.1.54,51688,2509,MQTT,1438,786,13.1,1,0,1130268,0,0.09929116084692596,4,1,1,0,ddos,40,,,,,,,,,,,36.5,,,DDoS attack on ESP32 device,CAMP_DDOS_6073,CRITICAL,GRP_0004,0.755582601822616,0.5173598799531232,0.4403800202516913
2024-01-16 04:03:32,A_043203,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,AD8232,ICU,10,True,10.0.0.88,192.168.1.52,46350,56605,MQTT,1413,831,13.85,1,0,1174203,0,0.08051339394084953,4,1,1,0,ddos,40,,,,,,,,90.0,True,0.6819391763381788,,,,DDoS attack on ESP32 device,CAMP_DDOS_6073,CRITICAL,GRP_0004,0.8757827103550149,0.6411358761207772,0.5748537318684405
2024-01-15 23:03:08,A_036794,WARD_ESP32_FALL_002,ESP32_Fall_Detection,MPU6050,General_Ward,7,False,203.94.50.15,192.168.1.75,58227,51781,MQTT,159,25,0.42,1,0,3975,795,1.0876816720041549,23,0,1,0,ble_spoofing,30,-0.468,-0.033,10.445,-9.87,-1.6,2.99,False,,,,,,,BLE MAC address spoofing attack,CAMP_BLE__3993,HIGH,GRP_0016,0.6531050792013463,0.5287378873624958,0.40465941492635016
2024-01-15 11:00:54,A_097026,ICU_ESP32_ECG_001,ESP32_ECG_Monitor,AD8232,ICU,10,True,198.51.100.42,192.168.1.52,53724,52454,MQTT,104,164,2.73,1,74,17056,0,0.1683802575861577,11,0,0,0,wifi_deauth,25,,,,,,,,68.0,True,0.8766947548994475,,,,WiFi deauthentication attack,CAMP_WIFI_9576,CRITICAL,GRP_0024,0.9090261306826584,0.6481166246756318,0.2766811773804741
2024-01-15 09:04:48,A_063342,ER_ESP32_TEMP_001,ESP32_Temperature,DS18B20,Emergency,8,False,10.0.0.88,192.168.1.63,41529,1883,MQTT,496,31,0.52,1,0,15376,3075,0.44900864354769676,9,0,0,0,mqtt_injection,35,,,,,,,,,,,41.6,,,Malicious MQTT data injection (false vitals),CAMP_MQTT_8290,CRITICAL,GRP_0001,0.8091739479506921,0.6072544172568891,0.16157820703453726
2024-01-16 02:19:32,A_036955,ER_ESP32_TEMP_001,ESP32_Temperature,DS18B20,Emergency,8,False,192.168.1.63,192.168.1.1,40713,1883,MQTT,362,21,0.35,1,0,7602,2280,0.4038857143974844,2,1,1,0,normal,0,,,,,,,,,,,36.7,,,,,MEDIUM,,0.1641962034598282,0.029613712781822885,0.045984354962790575
2024-01-15 09:01:32,A_069228,ER_ESP32_ECG_001,ESP32_ECG_Monitor,AD8232,Emergency,9,False,10.0.0.88,192.168.1.61,40079,1883,MQTT,423,33,0.55,1,0,13959,2791,1.9867707943311734,9,0,0,0,mqtt_injection,35,,,,,,,,88.0,True,0.9491445535811289,,,,Malicious MQTT data injection (false vitals),CAMP_MQTT_8290,CRITICAL,GRP_0001,0.7395089655056795,0.8939909426607517,0.3949028514914301
