timestamp,device_id,device_type,ward,life_support,criticality_tier,protocol,src_ip,dst_port,heart_rate_bpm,ppg_raw_value,attack_type,is_attack
1398379,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,60,28174,normal,FALSE
1400414,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,60,28164,normal,FALSE
1402418,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,59,28452,normal,FALSE
1404423,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,60,27405,normal,FALSE
1406453,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,58,28726,normal,FALSE
1408476,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,59,27924,normal,FALSE
1410496,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,59,28616,normal,FALSE
1412500,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,60,28249,normal,FALSE
1414536,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,59,27271,normal,FALSE
1416557,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,59,27596,normal,FALSE
1418560,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,59,28278,normal,FALSE
1420572,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,59,27847,normal,FALSE
1422581,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,59,27637,normal,FALSE
1424599,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,60,27802,normal,FALSE
1426612,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,60,27779,normal,FALSE
1428645,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,61,27925,normal,FALSE
1430655,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,60,28321,normal,FALSE
1432657,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,59,28372,normal,FALSE
1434669,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,58,27909,normal,FALSE
1436682,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,59,28219,normal,FALSE
1438716,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,58,28272,normal,FALSE
1440723,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,58,28405,normal,FALSE
1442724,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,58,28181,normal,FALSE
1444740,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,58,27677,normal,FALSE
1446771,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,HTTP,10.86.251.45,23,59,27601,protocol_anomaly,TRUE
1448798,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,FTP,10.86.251.45,80,59,28732,protocol_anomaly,TRUE
1450806,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,TELNET,10.86.251.45,9999,59,27997,protocol_anomaly,TRUE
1452820,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,RAW_TCP,10.86.251.45,80,59,28259,protocol_anomaly,TRUE
1454832,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,RAW_TCP,10.86.251.45,23,60,27795,protocol_anomaly,TRUE
1456845,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,RAW_TCP,10.86.251.45,21,60,28424,protocol_anomaly,TRUE
1458878,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,HTTP,10.86.251.45,23,60,27186,protocol_anomaly,TRUE
1460887,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,HTTP,10.86.251.45,21,59,28045,protocol_anomaly,TRUE
1462904,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,FTP,10.86.251.45,9999,58,27204,protocol_anomaly,TRUE
1464906,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,FTP,10.86.251.45,9999,58,28736,protocol_anomaly,TRUE
1466936,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,RAW_TCP,10.86.251.45,80,58,28227,protocol_anomaly,TRUE
1468971,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,TELNET,10.86.251.45,9999,59,27774,protocol_anomaly,TRUE
1470995,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,TELNET,10.86.251.45,80,59,28512,protocol_anomaly,TRUE
1473017,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,RAW_TCP,10.86.251.45,21,59,27564,protocol_anomaly,TRUE
1475032,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,HTTP,10.86.251.45,21,59,28144,protocol_anomaly,TRUE
1477050,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,TELNET,10.86.251.45,23,60,28290,protocol_anomaly,TRUE
1479060,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,HTTP,10.86.251.45,23,59,27564,protocol_anomaly,TRUE
1481083,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,HTTP,10.86.251.45,80,60,28222,protocol_anomaly,TRUE
1483099,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,FTP,10.86.251.45,9999,60,28537,protocol_anomaly,TRUE
1485126,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,FTP,10.86.251.45,23,59,27629,protocol_anomaly,TRUE
1487163,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,59,27441,normal,FALSE
1489182,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,59,27868,normal,FALSE
1491189,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,59,28421,normal,FALSE
1493218,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,60,27334,normal,FALSE
1495239,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,62,28120,normal,FALSE
1497264,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,62,27920,normal,FALSE
1499288,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,61,27348,normal,FALSE
1501318,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,62,28404,normal,FALSE
1503319,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,62,28317,normal,FALSE
1505343,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,61,27723,normal,FALSE
1507352,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,62,27669,normal,FALSE
1509383,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,62,28166,normal,FALSE
1511412,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,27567,normal,FALSE
1513435,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,62,28192,normal,FALSE
1515438,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,28722,normal,FALSE
1517475,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,28707,normal,FALSE
1519491,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,62,28407,normal,FALSE
1521496,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,62,28119,normal,FALSE
1523513,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,64,27076,normal,FALSE
1525531,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,64,27954,normal,FALSE
1527539,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,28176,normal,FALSE
1529559,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,28486,normal,FALSE
1531568,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,27071,normal,FALSE
1533572,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,27632,normal,FALSE
1535580,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,28458,normal,FALSE
1537614,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,64,28556,normal,FALSE
1539632,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,63,27607,normal,FALSE
1541636,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,64,28198,normal,FALSE
1543672,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,65,27958,normal,FALSE
1545686,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,65,28235,normal,FALSE
1547693,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,65,28750,flooding,TRUE
1547743,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,65,28444,flooding,TRUE
1547793,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,65,27536,flooding,TRUE
1547843,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,66,28374,flooding,TRUE
1547893,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,66,27845,flooding,TRUE
1547943,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,66,27919,flooding,TRUE
1547993,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,66,28026,flooding,TRUE
1548043,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,66,27600,flooding,TRUE
1548093,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,67,27918,flooding,TRUE
1548143,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,67,27781,flooding,TRUE
1548193,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,68,27784,flooding,TRUE
1548243,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,69,27931,flooding,TRUE
1548293,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,70,27838,flooding,TRUE
1548343,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,69,27965,flooding,TRUE
1548393,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,69,27846,flooding,TRUE
1548443,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,69,27575,flooding,TRUE
1548493,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,68,28405,flooding,TRUE
1548543,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,69,28312,flooding,TRUE
1548593,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,70,28402,flooding,TRUE
1548643,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,70,27615,flooding,TRUE
1548693,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,69,28250,flooding,TRUE
1548743,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,70,28110,flooding,TRUE
1548793,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,69,27670,flooding,TRUE
1548843,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,68,27783,flooding,TRUE
1548893,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,68,28155,flooding,TRUE
1548943,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,68,28703,normal,FALSE
1550962,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,68,28010,normal,FALSE
1552991,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,67,27826,normal,FALSE
1555008,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,66,27542,normal,FALSE
1557023,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,66,28548,normal,FALSE
1559051,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,66,28095,normal,FALSE
1561080,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,66,28011,normal,FALSE
1563095,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,66,28147,normal,FALSE
1565127,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,66,27980,normal,FALSE
1567153,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,67,27326,normal,FALSE
1569170,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,67,27526,normal,FALSE
1571179,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,67,28210,normal,FALSE
1573214,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,67,28308,normal,FALSE
1575248,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,67,27592,normal,FALSE
1577256,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,67,27518,normal,FALSE
1579275,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,67,28088,normal,FALSE
1581301,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,67,27468,normal,FALSE
1583330,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,66,27914,normal,FALSE
1585362,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,66,28350,normal,FALSE
1587380,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,67,28215,normal,FALSE
1589390,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,67,28271,normal,FALSE
1591413,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,67,28940,normal,FALSE
1593427,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,67,27596,normal,FALSE
1595464,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,68,27315,normal,FALSE
1597487,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,68,27931,normal,FALSE
1599524,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.37.210.201,1883,69,27832,ip_spoofing,TRUE
1601532,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.68.0.109,1883,69,27606,ip_spoofing,TRUE
1603551,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.101.9.76,1883,69,28123,ip_spoofing,TRUE
1605572,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.90.60.128,1883,69,28420,ip_spoofing,TRUE
1607596,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.197.206.209,1883,69,27518,ip_spoofing,TRUE
1609604,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.253.39.38,1883,70,28312,ip_spoofing,TRUE
1611610,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.144.213.112,1883,69,28140,ip_spoofing,TRUE
1613644,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.74.236.193,1883,69,28317,ip_spoofing,TRUE
1615651,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.119.180.77,1883,68,27863,ip_spoofing,TRUE
1617666,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.149.119.228,1883,68,27646,ip_spoofing,TRUE
1619677,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.163.18.241,1883,68,27509,ip_spoofing,TRUE
1621707,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.82.198.202,1883,68,28194,ip_spoofing,TRUE
1623714,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.132.18.144,1883,68,28164,ip_spoofing,TRUE
1625741,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.80.59.134,1883,68,28169,ip_spoofing,TRUE
1627751,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.167.26.124,1883,68,27882,ip_spoofing,TRUE
1629771,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.254.76.147,1883,68,27873,ip_spoofing,TRUE
1631781,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.222.44.228,1883,68,28639,ip_spoofing,TRUE
1633818,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.76.121.126,1883,68,27511,ip_spoofing,TRUE
1635825,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.123.211.12,1883,67,28468,ip_spoofing,TRUE
1637844,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.127.24.213,1883,67,28009,ip_spoofing,TRUE
1639846,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,67,28004,normal,FALSE
1641853,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,67,28078,normal,FALSE
1643882,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,67,27877,normal,FALSE
1645888,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,67,28266,normal,FALSE
1647923,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,67,28819,normal,FALSE
1649943,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,67,27694,normal,FALSE
1651979,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,67,28550,normal,FALSE
1654008,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,67,28105,normal,FALSE
1656012,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,67,27808,normal,FALSE
1658039,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,66,27587,normal,FALSE
1660069,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,65,27454,normal,FALSE
1662078,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,65,28053,normal,FALSE
1664083,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,66,27963,normal,FALSE
1666110,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,65,27898,normal,FALSE
1668132,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,66,27840,normal,FALSE
1670140,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,66,27783,normal,FALSE
1672141,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,66,28137,normal,FALSE
1674165,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,66,28248,normal,FALSE
1676190,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,66,27536,normal,FALSE
1678225,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,66,27708,normal,FALSE
1680259,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,1000,-5131,data_tampering,TRUE
1682262,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,-50,-9669,data_tampering,TRUE
1684272,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,999,-3483,data_tampering,TRUE
1686278,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,-1,-8877,data_tampering,TRUE
1688293,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,-50,-4189,data_tampering,TRUE
1690316,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,999,-5128,data_tampering,TRUE
1692339,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,-50,-753,data_tampering,TRUE
1694367,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,-1,-6657,data_tampering,TRUE
1696395,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,999,-4899,data_tampering,TRUE
1698398,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,-50,-8126,data_tampering,TRUE
1700402,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,1000,-7195,data_tampering,TRUE
1702408,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,-1,-2806,data_tampering,TRUE
1704445,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,-1,-3428,data_tampering,TRUE
1706469,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,-50,-5716,data_tampering,TRUE
1708495,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,999,-7783,data_tampering,TRUE
1710496,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,1000,-6130,data_tampering,TRUE
1712527,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,1000,-7081,data_tampering,TRUE
1714540,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,-1,-5121,data_tampering,TRUE
1716544,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,-50,-8893,data_tampering,TRUE
1718567,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,999,-847,data_tampering,TRUE
1720579,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,68,27756,normal,FALSE
1722583,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,68,28612,normal,FALSE
1724612,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,68,27953,normal,FALSE
1726614,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,TRUE,9,MQTT,10.86.251.45,1883,69,28301,normal,FALSE
