timestamp,device_id,device_type,ward,life_support,criticality_tier,protocol,src_ip,dst_port,temperature_celsius,attack_type,is_attack
826814,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,192.168.189.128,1883,31.19,ip_spoofing,TRUE
831908,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,192.168.134.84,1883,30.92,ip_spoofing,TRUE
836957,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,192.168.139.136,1883,31.21,ip_spoofing,TRUE
841972,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,192.168.112.69,1883,30.74,ip_spoofing,TRUE
846977,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,192.168.138.225,1883,30.83,ip_spoofing,TRUE
851991,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,192.168.124.55,1883,30.81,ip_spoofing,TRUE
857071,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,192.168.8.155,1883,30.94,ip_spoofing,TRUE
862128,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.24,normal,FALSE
867138,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.28,normal,FALSE
872154,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.24,normal,FALSE
877191,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.99,normal,FALSE
882282,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.94,normal,FALSE
887379,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.82,normal,FALSE
892410,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.1,normal,FALSE
897479,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.42,normal,FALSE
902493,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.42,normal,FALSE
907544,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.28,normal,FALSE
912553,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.09,normal,FALSE
917589,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.95,normal,FALSE
922652,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.84,normal,FALSE
927729,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.59,normal,FALSE
932732,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.55,normal,FALSE
937743,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,-12.31,data_tampering,TRUE
942796,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,-6.79,data_tampering,TRUE
947881,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,-3.81,data_tampering,TRUE
952897,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,-6.04,data_tampering,TRUE
957983,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,-3.38,data_tampering,TRUE
963039,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,-3.27,data_tampering,TRUE
968063,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,-10.98,data_tampering,TRUE
973152,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,-13.53,data_tampering,TRUE
978206,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,-9.14,data_tampering,TRUE
983303,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,-11.23,data_tampering,TRUE
988313,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,-3.12,data_tampering,TRUE
993346,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,-11.16,data_tampering,TRUE
998443,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,-6.53,data_tampering,TRUE
1003539,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,-9.52,data_tampering,TRUE
1008600,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,-8.22,data_tampering,TRUE
1013677,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.35,normal,FALSE
1018776,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.0,normal,FALSE
1023834,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.75,normal,FALSE
1028867,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.13,normal,FALSE
1033926,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.78,normal,FALSE
1038951,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.83,normal,FALSE
1043968,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.3,normal,FALSE
1048998,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.11,normal,FALSE
1054076,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.02,normal,FALSE
1059106,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.06,normal,FALSE
1064207,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.64,normal,FALSE
1069208,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.84,normal,FALSE
1074309,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.23,normal,FALSE
1079384,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.29,normal,FALSE
1084386,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.92,normal,FALSE
1089441,TEMP_ESP32_104,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.123.152.50,1883,28.8,ddos,TRUE
1089471,TEMP_ESP32_417,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.45.57.83,8080,28.18,ddos,TRUE
1089501,TEMP_ESP32_514,ESP32_Temperature_Monitor,General_Ward,FALSE,6,HTTP,10.226.128.123,1883,31.8,ddos,TRUE
1089531,TEMP_ESP32_233,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.118.106.208,5555,33.59,ddos,TRUE
1089561,TEMP_ESP32_835,ESP32_Temperature_Monitor,General_Ward,FALSE,6,HTTP,10.177.90.187,8080,31.63,ddos,TRUE
1089591,TEMP_ESP32_121,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.78.65.112,5555,28.32,ddos,TRUE
1089621,TEMP_ESP32_671,ESP32_Temperature_Monitor,General_Ward,FALSE,6,HTTP,10.88.168.178,5555,34.69,ddos,TRUE
1089651,TEMP_ESP32_662,ESP32_Temperature_Monitor,General_Ward,FALSE,6,HTTP,10.175.216.51,1883,32.45,ddos,TRUE
1089681,TEMP_ESP32_194,ESP32_Temperature_Monitor,General_Ward,FALSE,6,HTTP,10.219.194.96,9999,32.14,ddos,TRUE
1089711,TEMP_ESP32_365,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.180.68.17,8080,29.83,ddos,TRUE
1089741,TEMP_ESP32_476,ESP32_Temperature_Monitor,General_Ward,FALSE,6,HTTP,10.121.63.155,5555,32.65,ddos,TRUE
1089771,TEMP_ESP32_517,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.66.147.249,8080,32.91,ddos,TRUE
1089801,TEMP_ESP32_661,ESP32_Temperature_Monitor,General_Ward,FALSE,6,TCP,10.72.126.106,5555,31.67,ddos,TRUE
1089831,TEMP_ESP32_544,ESP32_Temperature_Monitor,General_Ward,FALSE,6,TCP,10.47.176.8,9999,34.27,ddos,TRUE
1089861,TEMP_ESP32_167,ESP32_Temperature_Monitor,General_Ward,FALSE,6,HTTP,10.123.19.33,5555,31.18,ddos,TRUE
1089891,TEMP_ESP32_674,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.20.33.4,5555,33.8,ddos,TRUE
1089921,TEMP_ESP32_561,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.254.1.56,9999,33.1,ddos,TRUE
1089951,TEMP_ESP32_755,ESP32_Temperature_Monitor,General_Ward,FALSE,6,HTTP,10.64.234.74,8080,33.84,ddos,TRUE
1089981,TEMP_ESP32_935,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.28.16.176,5555,29.74,ddos,TRUE
1090011,TEMP_ESP32_877,ESP32_Temperature_Monitor,General_Ward,FALSE,6,HTTP,10.145.178.179,8080,34.24,ddos,TRUE
1090041,TEMP_ESP32_906,ESP32_Temperature_Monitor,General_Ward,FALSE,6,HTTP,10.102.212.245,5555,32.74,ddos,TRUE
1090071,TEMP_ESP32_590,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.211.133.246,9999,32.24,ddos,TRUE
1090101,TEMP_ESP32_276,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.118.88.232,5555,32.72,ddos,TRUE
1090131,TEMP_ESP32_263,ESP32_Temperature_Monitor,General_Ward,FALSE,6,TCP,10.153.130.83,8080,30.75,ddos,TRUE
1090161,TEMP_ESP32_483,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.79.237.119,1883,29.94,ddos,TRUE
1090191,TEMP_ESP32_426,ESP32_Temperature_Monitor,General_Ward,FALSE,6,TCP,10.167.72.177,8080,32.32,ddos,TRUE
1090221,TEMP_ESP32_784,ESP32_Temperature_Monitor,General_Ward,FALSE,6,TCP,10.239.108.129,8080,28.82,ddos,TRUE
1090251,TEMP_ESP32_891,ESP32_Temperature_Monitor,General_Ward,FALSE,6,HTTP,10.168.110.181,5555,28.45,ddos,TRUE
1090281,TEMP_ESP32_877,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.80.125.183,9999,30.85,ddos,TRUE
1090311,TEMP_ESP32_182,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.28.44.162,1883,31.3,ddos,TRUE
1090341,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.72,normal,FALSE
1095375,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.94,normal,FALSE
1100440,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.51,normal,FALSE
1105464,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.15,normal,FALSE
1110546,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.93,normal,FALSE
1115629,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.93,normal,FALSE
1120665,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.24,normal,FALSE
1125687,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.12,normal,FALSE
1130706,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.98,normal,FALSE
1135754,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.19,normal,FALSE
1140772,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.46,normal,FALSE
1145829,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.96,normal,FALSE
1150888,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.19,normal,FALSE
1155951,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.1,normal,FALSE
1160990,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.04,normal,FALSE
1166069,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.96,normal,FALSE
1171082,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.98,normal,FALSE
1176169,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.95,normal,FALSE
1181185,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.85,normal,FALSE
1186187,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.88,normal,FALSE
1191228,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.33,normal,FALSE
1196322,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.7,normal,FALSE
1201423,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.62,normal,FALSE
1206494,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.93,normal,FALSE
1211564,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.43,normal,FALSE
1216565,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.61,normal,FALSE
1221641,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.24,normal,FALSE
1226659,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.45,normal,FALSE
1231758,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.27,normal,FALSE
1236761,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.85,normal,FALSE
1241769,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.46,normal,FALSE
1246868,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.7,normal,FALSE
1251893,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.72,normal,FALSE
1256971,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.49,normal,FALSE
1261999,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.02,normal,FALSE
1267000,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.68,normal,FALSE
1272034,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.98,normal,FALSE
1277081,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.85,normal,FALSE
1282125,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.74,normal,FALSE
1287128,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.15,normal,FALSE
1292142,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.67,normal,FALSE
1297148,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.32,normal,FALSE
1302176,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.3,normal,FALSE
1307228,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.41,normal,FALSE
1312265,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.27,normal,FALSE
1317313,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.84,normal,FALSE
1322404,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.18,normal,FALSE
1327447,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.15,normal,FALSE
1332548,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.14,normal,FALSE
1337631,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.99,normal,FALSE
1342692,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.53,normal,FALSE
1347761,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.1,normal,FALSE
1352804,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.61,normal,FALSE
1357808,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.45,normal,FALSE
1362900,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.43,normal,FALSE
1367948,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.19,normal,FALSE
1373039,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.5,normal,FALSE
1378087,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.86,normal,FALSE
1383163,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.84,normal,FALSE
1388198,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.46,normal,FALSE
1393294,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.39,normal,FALSE
1398328,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.89,normal,FALSE
1403406,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.33,normal,FALSE
1408492,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.81,normal,FALSE
1413561,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.58,normal,FALSE
1418647,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.98,normal,FALSE
1423748,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.58,normal,FALSE
1428774,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.61,normal,FALSE
1433824,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.36,normal,FALSE
1438853,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.36,normal,FALSE
1443860,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.34,normal,FALSE
1448931,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.75,normal,FALSE
1454003,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.9,normal,FALSE
1459087,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.51,normal,FALSE
1464131,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.81,normal,FALSE
1469180,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.77,normal,FALSE
1474275,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.29,normal,FALSE
1479297,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.38,normal,FALSE
1484372,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,31.28,normal,FALSE
1489458,TEMP_ESP32_001,ESP32_Temperature_Monitor,General_Ward,FALSE,6,MQTT,10.18.166.210,1883,30.52,normal,FALSE
