timestamp,device_id,device_type,ward,life_support,criticality_tier,protocol,src_ip,dst_port,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,fall_detected,posture_event,attack_type,is_attack
587413,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,CoAP_HIJACK,10.98.160.21,5683,0.2905,0.2232,8.6209,-0.3666,0.8324,0.7231,FALSE,SITTING,protocol_anomaly,TRUE
592492,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,HTTP,10.98.160.21,5683,0.0608,0.1217,8.5869,-0.0415,0.462,-0.3736,FALSE,SITTING,protocol_anomaly,TRUE
597562,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,CoAP_HIJACK,10.98.160.21,443,-0.0324,0.1226,9.796,0.3592,0.3415,0.009,FALSE,STANDING,protocol_anomaly,TRUE
602568,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,RAW_TCP,10.98.160.21,9999,-0.1632,-0.0088,9.6428,-0.6712,0.4335,0.1611,FALSE,STANDING,protocol_anomaly,TRUE
607659,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,HTTP,10.98.160.21,80,0.0252,0.0589,8.4955,-0.0573,-0.1773,-0.2223,FALSE,SITTING,protocol_anomaly,TRUE
612685,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,CoAP_HIJACK,10.98.160.21,9999,-0.0685,0.0174,8.5827,0.1344,-0.3563,0.2079,FALSE,SITTING,protocol_anomaly,TRUE
617751,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,RAW_TCP,10.98.160.21,9999,0.0131,-0.054,9.7888,-0.0249,-0.2172,0.4401,FALSE,STANDING,protocol_anomaly,TRUE
622755,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,HTTPS,10.98.160.21,9999,-0.042,0.077,9.7839,0.3003,-0.7406,0.1724,FALSE,STANDING,protocol_anomaly,TRUE
627796,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,HTTPS,10.98.160.21,9999,-0.0782,-0.0767,9.6593,-0.547,-0.478,-0.9815,FALSE,STANDING,protocol_anomaly,TRUE
632826,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.1699,0.1306,8.3478,-0.4423,0.0525,0.0336,FALSE,SITTING,normal,FALSE
637882,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.2102,0.0534,1.8484,0.2058,-0.0923,-0.1375,FALSE,LYING,normal,FALSE
642946,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.0733,0.0684,7.959,0.106,-1.1255,0.3708,FALSE,SITTING,normal,FALSE
647975,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.0607,0.1142,9.6063,-0.5134,-0.6902,0.093,FALSE,STANDING,normal,FALSE
653030,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,3.4046,2.5679,3.4417,16.5925,7.4938,8.1171,TRUE,FALL_DETECTED,normal,FALSE
658057,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.0092,0.1107,8.8407,-0.2466,-0.4737,-0.3681,FALSE,SITTING,normal,FALSE
663126,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,-0.011,-0.0829,1.3931,-0.4541,0.4168,0.0112,FALSE,LYING,normal,FALSE
668192,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,-0.0282,-0.1054,9.8304,-0.3102,0.1936,0.2958,FALSE,STANDING,normal,FALSE
673260,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,-0.0659,0.0469,9.8361,0.0811,0.2877,-0.7284,FALSE,STANDING,normal,FALSE
678305,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.1388,0.073,8.5426,0.0198,-0.2648,-0.2682,FALSE,SITTING,normal,FALSE
683330,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,3.1293,2.1624,6.2136,13.3816,8.7939,10.8826,TRUE,FALL_DETECTED,normal,FALSE
688362,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,3.2474,2.7469,5.3271,16.1553,12.4843,7.2613,TRUE,FALL_DETECTED,normal,FALSE
693400,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,3.1675,2.6504,3.7944,15.8068,11.1317,11.7954,TRUE,FALL_DETECTED,normal,FALSE
698423,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,-0.0483,-0.0468,9.8716,0.8084,0.1145,-0.3787,FALSE,STANDING,normal,FALSE
703477,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.2013,0.094,8.2346,0.0719,-0.137,-0.1301,FALSE,SITTING,normal,FALSE
708474,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,-0.0071,0.1015,9.9188,0.538,0.1029,-0.2828,FALSE,STANDING,flooding,TRUE
708524,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.0515,0.0864,1.3542,0.4956,-0.4571,-0.0827,FALSE,LYING,flooding,TRUE
708574,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,-0.0035,0.113,8.7052,-0.2166,0.7182,0.2978,FALSE,SITTING,flooding,TRUE
708624,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.1242,0.2923,8.0401,-0.3989,-0.2539,0.2564,FALSE,SITTING,flooding,TRUE
708674,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.1354,-0.1102,8.9029,0.1886,0.05,0.2099,FALSE,SITTING,flooding,TRUE
708724,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.0364,0.0158,8.9017,-0.4328,-0.3009,-0.5253,FALSE,SITTING,flooding,TRUE
708774,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.1582,0.04,8.7868,-0.7778,-0.2226,0.1193,FALSE,SITTING,flooding,TRUE
708824,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.0819,0.1047,8.362,0.3077,-0.1422,0.0859,FALSE,SITTING,flooding,TRUE
708874,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.0831,-0.0834,9.7216,0.1006,-0.2169,0.3133,FALSE,STANDING,flooding,TRUE
708924,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.1093,-0.0921,8.7041,-0.2899,0.5247,-0.1776,FALSE,SITTING,flooding,TRUE
708974,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.156,0.1077,1.7155,-0.4705,-0.0664,0.2651,FALSE,LYING,flooding,TRUE
709024,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.0579,0.0976,9.7636,0.3314,0.2332,0.5694,FALSE,STANDING,flooding,TRUE
709074,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,-0.0528,-0.1173,9.8904,0.3065,-0.0375,0.5933,FALSE,STANDING,flooding,TRUE
709124,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.1937,0.1074,8.4154,-0.125,-0.7016,-0.0381,FALSE,SITTING,flooding,TRUE
709174,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.0262,-0.0828,9.6905,0.3062,-0.0901,-0.032,FALSE,STANDING,flooding,TRUE
709224,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.2373,0.1692,8.5848,-0.5784,0.1635,0.5385,FALSE,SITTING,flooding,TRUE
709274,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,-0.0023,0.1776,8.7424,-0.2823,-0.4252,-0.1982,FALSE,SITTING,flooding,TRUE
709324,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.3063,0.237,8.602,0.0535,0.2884,0.1581,FALSE,SITTING,flooding,TRUE
709374,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.1731,-0.0464,9.7447,0.2786,-0.2661,0.3289,FALSE,STANDING,flooding,TRUE
709424,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,-0.0222,-0.0973,9.8162,0.5834,0.7785,-0.4926,FALSE,STANDING,flooding,TRUE
709474,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.2686,0.1641,8.7402,-0.1293,-0.2747,-0.153,FALSE,SITTING,flooding,TRUE
709524,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,-0.036,0.0631,9.8537,0.7076,0.6499,0.2525,FALSE,STANDING,flooding,TRUE
709574,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.2302,0.0278,9.8258,0.0608,-0.0008,-0.3652,FALSE,STANDING,flooding,TRUE
709624,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,-0.0002,0.0677,9.8794,0.9581,0.6619,-0.2247,FALSE,STANDING,flooding,TRUE
709674,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.0551,-0.1607,1.6395,0.0494,0.2434,0.084,FALSE,LYING,flooding,TRUE
709724,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.1012,-0.0795,8.7281,0.291,0.1452,0.5323,FALSE,SITTING,normal,FALSE
714743,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.2601,0.2597,8.6555,-0.3941,0.6978,-0.1174,FALSE,SITTING,normal,FALSE
719808,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.0848,0.0576,8.4641,-0.3139,-0.2829,-0.0165,FALSE,SITTING,normal,FALSE
724835,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,3.6522,3.7701,5.5242,15.0414,15.7151,12.7329,TRUE,FALL_DETECTED,normal,FALSE
729857,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.1436,0.0628,8.6469,-0.0306,-0.2499,0.4099,FALSE,SITTING,normal,FALSE
734913,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.0264,0.0678,1.6091,0.1536,-0.3318,0.1696,FALSE,LYING,normal,FALSE
739994,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.2753,0.0245,8.357,-0.5617,0.1197,-0.1142,FALSE,SITTING,normal,FALSE
745039,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.0648,0.0107,1.7138,-0.1168,-0.0976,-0.1762,FALSE,LYING,normal,FALSE
750032,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.2278,0.0565,8.2661,0.0495,-0.3801,-0.0797,FALSE,SITTING,normal,FALSE
755035,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.0968,0.0992,8.7541,0.5573,-0.3882,-0.2551,FALSE,SITTING,normal,FALSE
760101,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,192.168.252.20,1883,0.2693,0.1927,8.2516,0.302,-0.5073,-0.2821,FALSE,SITTING,ip_spoofing,TRUE
765158,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,192.168.61.2,1883,-0.0024,0.0747,9.7614,-0.4686,0.5588,-0.4665,FALSE,STANDING,ip_spoofing,TRUE
770182,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,192.168.190.100,1883,0.1739,0.1029,8.2745,-0.1827,-0.2548,0.6993,FALSE,SITTING,ip_spoofing,TRUE
775180,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,192.168.251.242,1883,0.0415,0.1052,1.5127,-0.0336,0.0609,-0.2603,FALSE,LYING,ip_spoofing,TRUE
780253,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,192.168.118.203,1883,3.3161,2.9153,4.3008,14.102,7.5921,9.7248,TRUE,FALL_DETECTED,ip_spoofing,TRUE
785294,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,192.168.96.107,1883,4.703,2.2975,5.8635,16.6575,10.4022,7.2601,TRUE,FALL_DETECTED,ip_spoofing,TRUE
790358,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,192.168.225.180,1883,0.1139,0.0182,1.7301,-0.1773,0.1343,-0.1039,FALSE,LYING,ip_spoofing,TRUE
795402,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,192.168.181.106,1883,0.1626,0.0132,8.3435,0.773,-0.0184,-0.1461,FALSE,SITTING,ip_spoofing,TRUE
800466,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,192.168.147.131,1883,0.2367,0.0019,8.7798,0.4497,0.4854,-0.2845,FALSE,SITTING,ip_spoofing,TRUE
805463,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,192.168.125.84,1883,0.1744,0.177,8.4355,0.1932,-0.0118,-0.0911,FALSE,SITTING,ip_spoofing,TRUE
810503,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,192.168.36.201,1883,0.2008,0.1058,8.1619,0.3038,0.5412,0.079,FALSE,SITTING,ip_spoofing,TRUE
815584,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,192.168.110.185,1883,0.1632,0.2204,8.6683,-0.2387,0.5214,0.3006,FALSE,SITTING,ip_spoofing,TRUE
820636,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,192.168.53.50,1883,0.1762,-0.0107,8.9389,0.0552,-0.1598,-0.0877,FALSE,SITTING,ip_spoofing,TRUE
825680,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,192.168.58.2,1883,0.0885,0.1552,8.6633,0.5984,-0.0912,0.3941,FALSE,SITTING,ip_spoofing,TRUE
830730,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,192.168.176.180,1883,2.213,2.2979,3.3932,13.5643,10.9529,6.2116,TRUE,FALL_DETECTED,ip_spoofing,TRUE
835747,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.2305,0.1599,8.7476,0.3461,-0.2165,-0.2113,FALSE,SITTING,normal,FALSE
840755,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,-0.0393,-0.0041,9.7844,-0.4771,0.6457,-0.7974,FALSE,STANDING,normal,FALSE
845753,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.0076,0.0782,8.2345,0.4175,-0.3872,-0.0432,FALSE,SITTING,normal,FALSE
850756,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,-0.0197,-0.0011,9.8936,0.9736,-0.8752,0.8338,FALSE,STANDING,normal,FALSE
855798,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.1197,0.2913,9.9558,-0.7992,-0.257,0.4934,FALSE,STANDING,normal,FALSE
860805,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.1595,0.2251,8.1817,-0.6099,0.6789,-0.025,FALSE,SITTING,normal,FALSE
865894,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.2415,0.1821,8.1726,-0.4468,0.3876,-0.1592,FALSE,SITTING,normal,FALSE
870893,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.1738,0.1458,8.6654,-0.1949,0.885,-0.0383,FALSE,SITTING,normal,FALSE
875915,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.0425,0.007,1.7386,-0.4628,0.3702,0.1207,FALSE,LYING,normal,FALSE
880913,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.1052,0.0678,1.0688,-0.0533,-0.0888,0.2113,FALSE,LYING,normal,FALSE
885907,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,925.3237,627.6367,839.229,0.4007,-0.2649,0.0716,TRUE,FALL_DETECTED,data_tampering,TRUE
890937,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,783.1027,714.091,686.2589,0.1842,0.3121,0.123,TRUE,FALL_DETECTED,data_tampering,TRUE
895982,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,993.8686,595.5738,502.083,-0.0934,0.1286,-0.0852,TRUE,FALL_DETECTED,data_tampering,TRUE
900984,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,699.3589,971.1884,913.6459,0.1441,0.4684,-0.4588,TRUE,FALL_DETECTED,data_tampering,TRUE
906020,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,858.1988,885.8084,909.4019,-0.1112,-0.2684,-0.1096,TRUE,FALL_DETECTED,data_tampering,TRUE
911022,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,549.9628,587.0697,854.485,0.4624,-0.6018,-0.2107,TRUE,FALL_DETECTED,data_tampering,TRUE
916108,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,867.8238,764.3402,630.4663,0.0293,-0.5968,-0.1078,TRUE,FALL_DETECTED,data_tampering,TRUE
921148,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,958.6056,672.2379,780.1936,0.5874,-0.1837,-0.0185,TRUE,FALL_DETECTED,data_tampering,TRUE
926147,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,982.2631,990.5642,505.8777,-0.1561,0.0232,0.8229,TRUE,FALL_DETECTED,data_tampering,TRUE
931207,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,587.6475,578.6761,680.6728,-0.1458,0.4902,0.0547,TRUE,FALL_DETECTED,data_tampering,TRUE
936254,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,904.8384,926.292,675.1669,-0.2239,-0.3408,-0.098,TRUE,FALL_DETECTED,data_tampering,TRUE
941261,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,564.9894,560.6185,953.6326,0.1764,0.0414,-0.0126,TRUE,FALL_DETECTED,data_tampering,TRUE
946261,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,662.9706,713.4908,565.2834,0.0479,0.0688,-0.1545,TRUE,FALL_DETECTED,data_tampering,TRUE
951317,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,615.9965,983.0582,501.2906,0.1886,-0.3653,-0.2435,TRUE,FALL_DETECTED,data_tampering,TRUE
956327,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,757.3535,888.327,805.1051,0.152,0.4701,-0.1233,TRUE,FALL_DETECTED,data_tampering,TRUE
961319,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,-0.1549,-0.0445,9.7629,0.1413,-0.9086,0.4151,FALSE,STANDING,normal,FALSE
966341,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.1717,0.1577,8.1763,0.4565,0.4714,-0.0329,FALSE,SITTING,normal,FALSE
971375,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.3823,0.1786,8.3596,0.3014,0.3376,0.1621,FALSE,SITTING,normal,FALSE
976377,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.0541,-0.0818,9.7173,0.403,0.0061,0.8332,FALSE,STANDING,normal,FALSE
981427,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.98.160.21,1883,0.1682,0.0632,8.6596,-0.1063,0.0627,-0.1425,FALSE,SITTING,normal,FALSE
986444,MOTION_547,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.118.197.42,4444,17.0306,-0.2789,4.4685,0.3047,-0.0374,-0.4368,FALSE,SITTING,ddos,TRUE
986474,MOTION_233,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,HTTP,10.81.124.126,9999,-1.2114,10.3743,-10.3148,-0.2715,-0.1758,0.0093,FALSE,STANDING,ddos,TRUE
986504,MOTION_465,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,HTTP,10.138.79.148,4444,1.4408,8.5781,-15.1955,0.269,0.0091,0.0824,FALSE,SITTING,ddos,TRUE
986534,MOTION_427,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,HTTP,10.190.223.131,1883,18.8444,-6.5642,18.1942,0.3342,-0.2384,0.0634,FALSE,SITTING,ddos,TRUE
986564,MOTION_711,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,HTTP,10.128.241.16,4444,5.4927,8.0607,2.1639,0.3187,0.4121,-0.2722,FALSE,SITTING,ddos,TRUE
986594,MOTION_172,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,TCP,10.66.161.80,4444,5.0842,2.8981,-7.8753,-0.6697,-0.3472,0.2132,FALSE,SITTING,ddos,TRUE
986624,MOTION_284,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,HTTP,10.80.90.193,9999,11.7307,6.6476,-6.0407,0.6896,-0.7851,-0.1771,FALSE,SITTING,ddos,TRUE
986654,MOTION_356,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,TCP,10.217.123.250,9999,-7.8714,10.4554,18.6499,13.1372,16.0192,10.7523,TRUE,FALL_DETECTED,ddos,TRUE
986684,MOTION_568,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,HTTP,10.241.103.204,1883,-11.8348,6.6954,-9.5202,-0.2097,0.1729,-0.1537,FALSE,SITTING,ddos,TRUE
986714,MOTION_959,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,TCP,10.192.199.70,1883,-2.4684,17.0056,1.9309,0.3644,0.3622,-0.301,FALSE,SITTING,ddos,TRUE
986744,MOTION_269,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,TCP,10.177.210.101,9999,17.5644,-0.841,-19.5786,-0.5112,-0.032,-0.3618,FALSE,LYING,ddos,TRUE
986774,MOTION_779,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.158.96.120,9999,10.657,7.9133,-15.4604,0.2298,-0.4476,-0.1885,FALSE,SITTING,ddos,TRUE
986804,MOTION_118,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,TCP,10.159.86.8,1883,-19.8673,19.7881,0.4895,0.2892,0.5444,0.4118,FALSE,LYING,ddos,TRUE
986834,MOTION_206,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,BLE_MQTT,10.253.109.99,4444,-10.5031,-0.8939,-10.5765,0.574,0.7428,-0.1754,FALSE,STANDING,ddos,TRUE
986864,MOTION_283,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,TCP,10.51.13.123,1883,19.131,-11.5669,-3.132,-0.2478,0.1691,-0.1866,FALSE,SITTING,ddos,TRUE
986894,MOTION_468,ESP32_Fall_Detection_Motion,Ward_01,FALSE,5,TCP,10.232.99.144,9999,8.0994,-7.5558,-1.4517,-0.4346,-0.1891,-0.1294,FALSE,SITTING,ddos,TRUE
