timestamp,device_id,device_type,ward,life_support,criticality_tier,protocol,src_ip,dst_port,attack_type,is_attack,sensor_source,priority_label
1091580,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1093610,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1095641,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1097648,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1099653,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1101687,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1103706,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1105718,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1107722,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1109755,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1111765,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1113802,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1115824,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1117842,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1119849,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1121886,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1123903,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1125915,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1127917,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1129941,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1131950,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1133956,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1135993,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1138006,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1140039,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1142067,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1144093,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1146125,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1148155,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1150179,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1152181,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1154192,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1156229,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1158260,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1160285,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1162302,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1164314,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1166339,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1168349,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1170369,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1172374,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1174384,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1176389,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1178408,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1180430,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1182451,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1184466,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,sensor_spoofing,True,pulse,CRITICAL
1186483,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,sensor_spoofing,True,pulse,CRITICAL
1188486,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,sensor_spoofing,True,pulse,CRITICAL
1190515,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,sensor_spoofing,True,pulse,CRITICAL
1192521,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,sensor_spoofing,True,pulse,CRITICAL
1194523,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,sensor_spoofing,True,pulse,CRITICAL
1196548,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,sensor_spoofing,True,pulse,CRITICAL
1198571,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,sensor_spoofing,True,pulse,CRITICAL
1200574,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,sensor_spoofing,True,pulse,CRITICAL
1202583,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,sensor_spoofing,True,pulse,CRITICAL
1204607,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,sensor_spoofing,True,pulse,CRITICAL
1206633,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,sensor_spoofing,True,pulse,CRITICAL
1208666,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,sensor_spoofing,True,pulse,CRITICAL
1210699,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,sensor_spoofing,True,pulse,CRITICAL
1212702,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,sensor_spoofing,True,pulse,CRITICAL
1214727,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,sensor_spoofing,True,pulse,CRITICAL
1216758,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,sensor_spoofing,True,pulse,CRITICAL
1218790,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,sensor_spoofing,True,pulse,CRITICAL
1220812,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,sensor_spoofing,True,pulse,CRITICAL
1222822,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,sensor_spoofing,True,pulse,CRITICAL
1224837,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1226855,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1228880,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1230900,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1232904,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1234913,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1236922,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1238956,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1240981,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1242996,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1245033,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1247043,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1249078,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1251097,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1253102,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1255109,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1257137,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1259144,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1261154,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1263178,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1265211,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,7777,mqtt_port_manipulation,True,pulse,CRITICAL
1267216,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,7777,mqtt_port_manipulation,True,pulse,CRITICAL
1269248,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,6666,mqtt_port_manipulation,True,pulse,CRITICAL
1271266,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,7777,mqtt_port_manipulation,True,pulse,CRITICAL
1273267,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,9002,mqtt_port_manipulation,True,pulse,CRITICAL
1275282,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,6666,mqtt_port_manipulation,True,pulse,CRITICAL
1277307,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,9002,mqtt_port_manipulation,True,pulse,CRITICAL
1279329,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,4444,mqtt_port_manipulation,True,pulse,CRITICAL
1281337,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,9002,mqtt_port_manipulation,True,pulse,CRITICAL
1283363,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,7777,mqtt_port_manipulation,True,pulse,CRITICAL
1285369,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,9002,mqtt_port_manipulation,True,pulse,CRITICAL
1287406,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,6666,mqtt_port_manipulation,True,pulse,CRITICAL
1289421,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,4444,mqtt_port_manipulation,True,pulse,CRITICAL
1291424,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,9002,mqtt_port_manipulation,True,pulse,CRITICAL
1293453,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,6666,mqtt_port_manipulation,True,pulse,CRITICAL
1295468,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,7777,mqtt_port_manipulation,True,pulse,CRITICAL
1297486,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,4444,mqtt_port_manipulation,True,pulse,CRITICAL
1299490,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,6666,mqtt_port_manipulation,True,pulse,CRITICAL
1301494,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,7777,mqtt_port_manipulation,True,pulse,CRITICAL
1303500,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,7777,mqtt_port_manipulation,True,pulse,CRITICAL
1305527,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1307547,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1309564,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1311598,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1313634,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1315670,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1317687,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1319707,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1321726,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1323754,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1325783,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1327809,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1329839,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1331841,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1333855,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1335887,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1337903,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1339925,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1341932,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1343946,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1345947,ROGUE_PULSE_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,device_identity_spoofing,True,pulse,CRITICAL
1347980,ROGUE_PULSE_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,device_identity_spoofing,True,pulse,CRITICAL
1349999,GHOST_ESP32,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,device_identity_spoofing,True,pulse,CRITICAL
1352001,GHOST_ESP32,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,device_identity_spoofing,True,pulse,CRITICAL
1354014,GHOST_ESP32,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,device_identity_spoofing,True,pulse,CRITICAL
1356027,UNKNOWN_DEVICE,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,device_identity_spoofing,True,pulse,CRITICAL
1358062,UNKNOWN_DEVICE,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,device_identity_spoofing,True,pulse,CRITICAL
1360084,GHOST_ESP32,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,device_identity_spoofing,True,pulse,CRITICAL
1362091,CLONE_PULSE,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,device_identity_spoofing,True,pulse,CRITICAL
1364119,CLONE_PULSE,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,device_identity_spoofing,True,pulse,CRITICAL
1366150,ROGUE_PULSE_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,device_identity_spoofing,True,pulse,CRITICAL
1368178,ROGUE_PULSE_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,device_identity_spoofing,True,pulse,CRITICAL
1370186,CLONE_PULSE,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,device_identity_spoofing,True,pulse,CRITICAL
1372197,UNKNOWN_DEVICE,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,device_identity_spoofing,True,pulse,CRITICAL
1374217,UNKNOWN_DEVICE,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,device_identity_spoofing,True,pulse,CRITICAL
1376218,CLONE_PULSE,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,device_identity_spoofing,True,pulse,CRITICAL
1378239,UNKNOWN_DEVICE,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,device_identity_spoofing,True,pulse,CRITICAL
1380268,UNKNOWN_DEVICE,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,device_identity_spoofing,True,pulse,CRITICAL
1382277,UNKNOWN_DEVICE,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,device_identity_spoofing,True,pulse,CRITICAL
1384294,UNKNOWN_DEVICE,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,device_identity_spoofing,True,pulse,CRITICAL
1386306,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1388320,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1390343,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1392351,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1394355,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1396378,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1398379,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1400414,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1402418,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1404423,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1406453,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1408476,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1410496,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1412500,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1414536,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1416557,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1418560,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1420572,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1422581,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1424599,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1426612,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1428645,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1430655,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1432657,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1434669,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1436682,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1438716,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1440723,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1442724,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1444740,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,MQTT,10.86.251.45,1883,normal,False,pulse,LOW
1446771,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,HTTP,10.86.251.45,23,protocol_anomaly,True,pulse,CRITICAL
1448798,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,FTP,10.86.251.45,80,protocol_anomaly,True,pulse,CRITICAL
1450806,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,TELNET,10.86.251.45,9999,protocol_anomaly,True,pulse,CRITICAL
1452820,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,RAW_TCP,10.86.251.45,80,protocol_anomaly,True,pulse,CRITICAL
1454832,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,RAW_TCP,10.86.251.45,23,protocol_anomaly,True,pulse,CRITICAL
1456845,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,RAW_TCP,10.86.251.45,21,protocol_anomaly,True,pulse,CRITICAL
1458878,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,HTTP,10.86.251.45,23,protocol_anomaly,True,pulse,CRITICAL
1460887,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,HTTP,10.86.251.45,21,protocol_anomaly,True,pulse,CRITICAL
1462904,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,FTP,10.86.251.45,9999,protocol_anomaly,True,pulse,CRITICAL
1464906,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,FTP,10.86.251.45,9999,protocol_anomaly,True,pulse,CRITICAL
1466936,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,RAW_TCP,10.86.251.45,80,protocol_anomaly,True,pulse,CRITICAL
1468971,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,TELNET,10.86.251.45,9999,protocol_anomaly,True,pulse,CRITICAL
1470995,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,TELNET,10.86.251.45,80,protocol_anomaly,True,pulse,CRITICAL
1473017,PULSE_ESP32_001,ESP32_Pulse_Oximeter,ICU,True,9,RAW_TCP,10.86.251.45,21,protocol_anomaly,True,pulse,CRITICAL
