timestamp,device_id,device_type,ward,life_support,criticality_tier,protocol,src_ip,dst_port,ecg_raw_value,heart_rate_bpm,r_peak_detected,rhythm_label,attack_type,is_attack
1323688,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1965,66,FALSE,NORMAL_SINUS,normal,FALSE
1325708,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2093,64,TRUE,NORMAL_SINUS,normal,FALSE
1327742,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2088,64,FALSE,NORMAL_SINUS,normal,FALSE
1329761,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2137,65,FALSE,NORMAL_SINUS,normal,FALSE
1331765,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2211,63,FALSE,NORMAL_SINUS,normal,FALSE
1333769,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2272,63,FALSE,NORMAL_SINUS,normal,FALSE
1335799,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2317,63,FALSE,NORMAL_SINUS,normal,FALSE
1337832,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2351,64,FALSE,NORMAL_SINUS,normal,FALSE
1339867,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2366,64,FALSE,NORMAL_SINUS,normal,FALSE
1341894,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2349,64,FALSE,NORMAL_SINUS,normal,FALSE
1343895,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2374,64,FALSE,NORMAL_SINUS,normal,FALSE
1345898,UNKNOWN_DEVICE,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2306,64,FALSE,NORMAL_SINUS,device_identity_spoofing,TRUE
1347924,UNKNOWN_DEVICE,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2254,64,FALSE,NORMAL_SINUS,device_identity_spoofing,TRUE
1349927,CLONE_AD8232,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2232,65,FALSE,NORMAL_SINUS,device_identity_spoofing,TRUE
1351957,GHOST_ECG,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2165,65,FALSE,NORMAL_SINUS,device_identity_spoofing,TRUE
1353977,ROGUE_ECG_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2110,65,FALSE,NORMAL_SINUS,device_identity_spoofing,TRUE
1355985,CLONE_AD8232,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2098,66,FALSE,NORMAL_SINUS,device_identity_spoofing,TRUE
1358001,UNKNOWN_DEVICE,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1995,66,FALSE,NORMAL_SINUS,device_identity_spoofing,TRUE
1360026,GHOST_ECG,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1893,65,FALSE,NORMAL_SINUS,device_identity_spoofing,TRUE
1362044,GHOST_ECG,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1883,65,FALSE,NORMAL_SINUS,device_identity_spoofing,TRUE
1364048,ROGUE_ECG_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1836,63,FALSE,NORMAL_SINUS,device_identity_spoofing,TRUE
1366056,CLONE_AD8232,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1799,64,FALSE,NORMAL_SINUS,device_identity_spoofing,TRUE
1368076,CLONE_AD8232,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1795,65,FALSE,NORMAL_SINUS,device_identity_spoofing,TRUE
1370101,GHOST_ECG,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1722,65,FALSE,NORMAL_SINUS,device_identity_spoofing,TRUE
1372115,UNKNOWN_DEVICE,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1730,66,FALSE,NORMAL_SINUS,device_identity_spoofing,TRUE
1374131,GHOST_ECG,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1749,66,FALSE,NORMAL_SINUS,device_identity_spoofing,TRUE
1376145,GHOST_ECG,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1804,67,FALSE,NORMAL_SINUS,device_identity_spoofing,TRUE
1378159,UNKNOWN_DEVICE,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1806,66,FALSE,NORMAL_SINUS,device_identity_spoofing,TRUE
1380191,ROGUE_ECG_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1849,68,FALSE,NORMAL_SINUS,device_identity_spoofing,TRUE
1382213,ROGUE_ECG_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1901,69,FALSE,NORMAL_SINUS,device_identity_spoofing,TRUE
1384218,CLONE_AD8232,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2012,69,FALSE,NORMAL_SINUS,device_identity_spoofing,TRUE
1386254,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2038,69,TRUE,NORMAL_SINUS,normal,FALSE
1388280,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2110,70,FALSE,NORMAL_SINUS,normal,FALSE
1390281,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2205,71,FALSE,NORMAL_SINUS,normal,FALSE
1392282,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2235,70,FALSE,NORMAL_SINUS,normal,FALSE
1394310,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2247,69,FALSE,NORMAL_SINUS,normal,FALSE
1396311,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2310,70,FALSE,NORMAL_SINUS,normal,FALSE
1398320,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2361,70,FALSE,NORMAL_SINUS,normal,FALSE
1400334,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2344,69,FALSE,NORMAL_SINUS,normal,FALSE
1402360,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2353,69,FALSE,NORMAL_SINUS,normal,FALSE
1404395,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2293,69,FALSE,NORMAL_SINUS,normal,FALSE
1406430,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2278,68,FALSE,NORMAL_SINUS,normal,FALSE
1408435,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2336,66,FALSE,NORMAL_SINUS,normal,FALSE
1410472,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2238,66,FALSE,NORMAL_SINUS,normal,FALSE
1412489,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2132,65,FALSE,NORMAL_SINUS,normal,FALSE
1414496,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2165,65,FALSE,NORMAL_SINUS,normal,FALSE
1416518,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2077,65,FALSE,NORMAL_SINUS,normal,FALSE
1418548,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1977,64,FALSE,NORMAL_SINUS,normal,FALSE
1420584,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1947,63,FALSE,NORMAL_SINUS,normal,FALSE
1422598,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1836,63,FALSE,NORMAL_SINUS,normal,FALSE
1424607,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1799,64,FALSE,NORMAL_SINUS,normal,FALSE
1426617,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1760,63,FALSE,NORMAL_SINUS,normal,FALSE
1428644,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1791,64,FALSE,NORMAL_SINUS,normal,FALSE
1430649,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1758,63,FALSE,NORMAL_SINUS,normal,FALSE
1432665,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1755,64,FALSE,NORMAL_SINUS,normal,FALSE
1434701,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1695,64,FALSE,NORMAL_SINUS,normal,FALSE
1436711,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1774,64,FALSE,NORMAL_SINUS,normal,FALSE
1438743,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1845,65,FALSE,NORMAL_SINUS,normal,FALSE
1440778,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1895,65,FALSE,NORMAL_SINUS,normal,FALSE
1442801,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1886,67,FALSE,NORMAL_SINUS,normal,FALSE
1444806,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1979,68,FALSE,NORMAL_SINUS,normal,FALSE
1446829,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,RAW_TCP,10.38.16.20,23,2053,69,TRUE,NORMAL_SINUS,protocol_anomaly,TRUE
1448836,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,FTP,10.38.16.20,21,2096,68,FALSE,NORMAL_SINUS,protocol_anomaly,TRUE
1450870,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,FTP,10.38.16.20,80,2176,68,FALSE,NORMAL_SINUS,protocol_anomaly,TRUE
1452889,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,HTTP,10.38.16.20,80,2186,67,FALSE,NORMAL_SINUS,protocol_anomaly,TRUE
1454913,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,HTTP,10.38.16.20,21,2265,68,FALSE,NORMAL_SINUS,protocol_anomaly,TRUE
1456942,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,HTTP,10.38.16.20,80,2302,66,FALSE,NORMAL_SINUS,protocol_anomaly,TRUE
1458964,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,HTTP,10.38.16.20,9999,2311,64,FALSE,NORMAL_SINUS,protocol_anomaly,TRUE
1460987,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,RAW_TCP,10.38.16.20,9999,2342,64,FALSE,NORMAL_SINUS,protocol_anomaly,TRUE
1463011,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,RAW_TCP,10.38.16.20,80,2340,65,FALSE,NORMAL_SINUS,protocol_anomaly,TRUE
1465024,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,TELNET,10.38.16.20,9999,2340,64,FALSE,NORMAL_SINUS,protocol_anomaly,TRUE
1467044,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,FTP,10.38.16.20,80,2314,65,FALSE,NORMAL_SINUS,protocol_anomaly,TRUE
1469065,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,FTP,10.38.16.20,9999,2302,65,FALSE,NORMAL_SINUS,protocol_anomaly,TRUE
1471084,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,HTTP,10.38.16.20,23,2199,65,FALSE,NORMAL_SINUS,protocol_anomaly,TRUE
1473109,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,TELNET,10.38.16.20,21,2160,65,FALSE,NORMAL_SINUS,protocol_anomaly,TRUE
1475122,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,FTP,10.38.16.20,23,2132,66,FALSE,NORMAL_SINUS,protocol_anomaly,TRUE
1477132,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,FTP,10.38.16.20,9999,2023,66,FALSE,NORMAL_SINUS,protocol_anomaly,TRUE
1479157,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,TELNET,10.38.16.20,23,1943,66,FALSE,NORMAL_SINUS,protocol_anomaly,TRUE
1481187,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,FTP,10.38.16.20,9999,1926,66,FALSE,NORMAL_SINUS,protocol_anomaly,TRUE
1483215,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,TELNET,10.38.16.20,21,1877,65,FALSE,NORMAL_SINUS,protocol_anomaly,TRUE
1485217,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,RAW_TCP,10.38.16.20,21,1815,65,FALSE,NORMAL_SINUS,protocol_anomaly,TRUE
1487233,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1778,65,FALSE,NORMAL_SINUS,normal,FALSE
1489245,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1813,65,FALSE,NORMAL_SINUS,normal,FALSE
1491261,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1752,65,FALSE,NORMAL_SINUS,normal,FALSE
1493266,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1727,65,FALSE,NORMAL_SINUS,normal,FALSE
1495287,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1779,65,FALSE,NORMAL_SINUS,normal,FALSE
1497307,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1844,66,FALSE,NORMAL_SINUS,normal,FALSE
1499318,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1819,66,FALSE,NORMAL_SINUS,normal,FALSE
1501319,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1903,66,FALSE,NORMAL_SINUS,normal,FALSE
1503336,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1930,66,FALSE,NORMAL_SINUS,normal,FALSE
1505366,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1969,67,FALSE,NORMAL_SINUS,normal,FALSE
1507378,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2055,68,TRUE,NORMAL_SINUS,normal,FALSE
1509381,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2132,68,FALSE,NORMAL_SINUS,normal,FALSE
1511408,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2173,67,FALSE,NORMAL_SINUS,normal,FALSE
1513442,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2214,66,FALSE,NORMAL_SINUS,normal,FALSE
1515443,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2275,66,FALSE,NORMAL_SINUS,normal,FALSE
1517458,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2288,65,FALSE,NORMAL_SINUS,normal,FALSE
1519474,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2382,66,FALSE,NORMAL_SINUS,normal,FALSE
1521508,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2331,65,FALSE,NORMAL_SINUS,normal,FALSE
1523541,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2308,67,FALSE,NORMAL_SINUS,normal,FALSE
1525574,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2309,66,FALSE,NORMAL_SINUS,normal,FALSE
1527579,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2312,67,FALSE,NORMAL_SINUS,normal,FALSE
1529601,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2254,66,FALSE,NORMAL_SINUS,normal,FALSE
1531619,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2235,67,FALSE,NORMAL_SINUS,normal,FALSE
1533630,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2172,66,FALSE,NORMAL_SINUS,normal,FALSE
1535645,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2111,67,FALSE,NORMAL_SINUS,normal,FALSE
1537657,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2026,66,FALSE,NORMAL_SINUS,normal,FALSE
1539683,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2006,66,FALSE,NORMAL_SINUS,normal,FALSE
1541692,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1911,67,FALSE,NORMAL_SINUS,normal,FALSE
1543704,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1884,67,FALSE,NORMAL_SINUS,normal,FALSE
1545733,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1885,67,FALSE,NORMAL_SINUS,normal,FALSE
1547734,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1813,68,FALSE,NORMAL_SINUS,flooding,TRUE
1547784,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1790,68,FALSE,NORMAL_SINUS,flooding,TRUE
1547834,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1780,68,FALSE,NORMAL_SINUS,flooding,TRUE
1547884,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1770,67,FALSE,NORMAL_SINUS,flooding,TRUE
1547934,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1787,66,FALSE,NORMAL_SINUS,flooding,TRUE
1547984,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1776,66,FALSE,NORMAL_SINUS,flooding,TRUE
1548034,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1845,66,FALSE,NORMAL_SINUS,flooding,TRUE
1548084,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1828,64,FALSE,NORMAL_SINUS,flooding,TRUE
1548134,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1916,64,FALSE,NORMAL_SINUS,flooding,TRUE
1548184,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2011,63,FALSE,NORMAL_SINUS,flooding,TRUE
1548234,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2016,62,TRUE,NORMAL_SINUS,flooding,TRUE
1548284,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2094,62,FALSE,NORMAL_SINUS,flooding,TRUE
1548334,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2188,62,FALSE,NORMAL_SINUS,flooding,TRUE
1548384,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2238,61,FALSE,NORMAL_SINUS,flooding,TRUE
1548434,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2261,62,FALSE,NORMAL_SINUS,flooding,TRUE
1548484,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2332,63,FALSE,NORMAL_SINUS,flooding,TRUE
1548534,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2338,63,FALSE,NORMAL_SINUS,flooding,TRUE
1548584,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2340,63,FALSE,NORMAL_SINUS,flooding,TRUE
1548634,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2341,63,FALSE,NORMAL_SINUS,flooding,TRUE
1548684,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2359,63,FALSE,NORMAL_SINUS,flooding,TRUE
1548734,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2376,63,FALSE,NORMAL_SINUS,flooding,TRUE
1548784,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2256,62,FALSE,NORMAL_SINUS,flooding,TRUE
1548834,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2234,61,FALSE,NORMAL_SINUS,flooding,TRUE
1548884,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2195,62,FALSE,NORMAL_SINUS,flooding,TRUE
1548934,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2070,61,FALSE,NORMAL_SINUS,flooding,TRUE
1548984,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2076,61,FALSE,NORMAL_SINUS,normal,FALSE
1550994,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,2011,61,FALSE,NORMAL_SINUS,normal,FALSE
1553019,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1932,61,FALSE,NORMAL_SINUS,normal,FALSE
1555049,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1869,61,FALSE,NORMAL_SINUS,normal,FALSE
1557072,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1810,59,FALSE,BRADYCARDIA,normal,FALSE
1559090,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1809,59,FALSE,BRADYCARDIA,normal,FALSE
1561115,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1759,59,FALSE,BRADYCARDIA,normal,FALSE
1563117,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1748,59,FALSE,BRADYCARDIA,normal,FALSE
1565131,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1729,59,FALSE,BRADYCARDIA,normal,FALSE
1567159,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1793,58,FALSE,BRADYCARDIA,normal,FALSE
1569161,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1792,57,FALSE,BRADYCARDIA,normal,FALSE
1571167,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1803,58,FALSE,BRADYCARDIA,normal,FALSE
1573184,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1877,59,FALSE,BRADYCARDIA,normal,FALSE
1575197,ECG_ESP32_001,ESP32_ECG_Monitor,Ward_02,FALSE,7,BLE_MQTT,10.38.16.20,1883,1883,59,FALSE,BRADYCARDIA,normal,FALSE
